"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"861","Paski do ostróg Kavalkade skórzane czarne","Paski do ostróg firmy Kavalkade. Wykonane ze skóry. Zakończone klamrami z bolcem, które umożliwiają idealne dopasowanie ostróg do stopy.","49.00 PLN","49.00 PLN","https://www.pegazshop.pl/paski-do-ostróg-kavalkade-skórzane-czarne-861.html","http://www.pegazshop.pl/987/paski-do-ostróg-kavalkade-skórzane-czarne.jpg","Akcesoria do ostróg","Kavalkade","4055114031378","66802CZ-46","<p>Paski do ostróg firmy Kavalkade. Wykonane ze skóry. Zakończone klamrami z bolcem, które umożliwiają idealne dopasowanie ostróg do stopy.</p>"
"869","Ostrogi damskie HKM Space różowe złoto","Ostrogi damskie Space HKM. Wykonane ze stali nierdzewnej. Charakteryzujące się oryginalnym kolorem. Ostrogi o prostych zakończeniach. Długość 20mm.","76.00 PLN","76.00 PLN","https://www.pegazshop.pl/ostrogi-damskie-hkm-space-różowe-złoto-869.html","http://www.pegazshop.pl/996/ostrogi-damskie-hkm-space-różowe-złoto.jpg","Ostrogi","HKM","4057052300516","108181538-20","<p>Ostrogi damskie Space HKM. Wykonane ze stali nierdzewnej. Charakteryzujące się oryginalnym kolorem. Ostrogi o prostych zakończeniach. Długość 20mm.</p>"
"871","Kurtka Eskadron Fanatics Titus black, czarna SS2018","Kurtka z kolekcji Eskadron Equestrian Fanatics 2018. Lekka, wykonana z wysokiej jakości tkaniny poliestrowej. Wiatroszczelna, oddychająca. Ozdobiona logiem.","395.00 PLN","395.00 PLN,395.00 PLN,395.00 PLN,395.00 PLN,395.00 PLN","https://www.pegazshop.pl/kurtka-eskadron-fanatics-titus-black-czarna-ss2018-871.html","http://www.pegazshop.pl/997/kurtka-eskadron-fanatics-titus-black-czarna-ss2018.jpg","Kurtki / płaszcze męskie","Eskadron","4060795715943","856934707 XL","<p>Kurtka z kolekcji Eskadron Equestrian Fanatics 2018. Lekka, wykonana z wysokiej jakości tkaniny poliestrowej. Wiatroszczelna, oddychająca. Ozdobiona logiem.</p>"
"872","Kask Horze Empire czarny","Kask Empire Horze. Wykonany z powłoki ABS oraz białej pianki EPS. Posiada odpowiednią wentylację oraz powłokę przetestowaną pod kątem bezpieczeństwa. Certyfikowany. Pasek podbródkowy przyjemny w dotyku, nie obciera, ponieważ obszyty jest mikrofibrą. Nowoczesny, ekskluzywny wygląd.","399.00 PLN","399.00 PLN,399.00 PLN","https://www.pegazshop.pl/kask-horze-empire-czarny-872.html","http://www.pegazshop.pl/998/kask-horze-empire-czarny.jpg,http://www.pegazshop.pl/999/kask-horze-empire-czarny.jpg,http://www.pegazshop.pl/1000/kask-horze-empire-czarny.jpg","Kaski","Horze","6438433025224","30049-BL/SPK-55-57","<p>Kask Empire Horze. Wykonany z powłoki ABS oraz białej pianki EPS. Posiada odpowiednią wentylację oraz powłokę przetestowaną pod kątem bezpieczeństwa. Certyfikowany. Pasek podbródkowy przyjemny w dotyku, nie obciera, ponieważ obszyty jest mikrofibrą. Nowoczesny, ekskluzywny wygląd.</p>"
"873","Kask Horze Empire granatowy","Kask Empire Horze. Wykonany z powłoki ABS oraz białej pianki EPS. Posiada odpowiednią wentylację oraz powłokę przetestowaną pod kątem bezpieczeństwa. Certyfikowany. Pasek podbródkowy przyjemny w dotyku, nie obciera, ponieważ obszyty jest mikrofibrą. Nowoczesny, ekskluzywny wygląd.","399.00 PLN","399.00 PLN,399.00 PLN","https://www.pegazshop.pl/kask-horze-empire-granatowy-873.html","http://www.pegazshop.pl/1001/kask-horze-empire-granatowy.jpg,http://www.pegazshop.pl/1002/kask-horze-empire-granatowy.jpg,http://www.pegazshop.pl/1003/kask-horze-empire-granatowy.jpg,http://www.pegazshop.pl/1004/kask-horze-empire-granatowy.jpg","Kaski","Horze","6438433025248","30049-DB/SPK-52-54","<p>Kask Empire Horze. Wykonany z powłoki ABS oraz białej pianki EPS. Posiada odpowiednią wentylację oraz powłokę przetestowaną pod kątem bezpieczeństwa. Certyfikowany. Pasek podbródkowy przyjemny w dotyku, nie obciera, ponieważ obszyty jest mikrofibrą. Nowoczesny, ekskluzywny wygląd.</p>"
"874","Sztyblety Horze Kilkenny czarne","Sztyblety Kilkenny firmy Horze. Wygodne oraz eleganckie buty, wykonane z miękkiego materiału przypominającego skórę, która jest łatwa w utrzymaniu. Sznurowane, dodatkowo zapinane na zamek z tyłu, przez co stają się wygodniejsze w użytkowaniu. Podeszwa wykonana z wytrzymałej antypoślizgowej gumy.","189.00 PLN","189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN,189.00 PLN","https://www.pegazshop.pl/sztyblety-horze-kilkenny-czarne-874.html","http://www.pegazshop.pl/1005/sztyblety-horze-kilkenny-czarne.jpg,http://www.pegazshop.pl/1006/sztyblety-horze-kilkenny-czarne.jpg,http://www.pegazshop.pl/1007/sztyblety-horze-kilkenny-czarne.jpg","Sztyblety","Horze","6438076583891","38067-BL-36","<p>Sztyblety Kilkenny firmy Horze. Wygodne oraz eleganckie buty, wykonane z miękkiego materiału przypominającego skórę, która jest łatwa w utrzymaniu. Sznurowane, dodatkowo zapinane na zamek z tyłu, przez co stają się wygodniejsze w użytkowaniu. Podeszwa wykonana z wytrzymałej antypoślizgowej gumy.</p>"
"875","Sztyblety Horze Wexford czarne","Sztyblety Wexford firmy Horze. Wygodne, wykonane z miękkiego materiału przypominającego skórę, która jest łatwa w pielęgnacji. Zapinane z przodu na zamek błyskawiczny przez co stają się wygodne w użytkowaniu. Podeszwa wykonana z wytrzymałej antypoślizgowej gumy.","179.00 PLN","179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN","https://www.pegazshop.pl/sztyblety-horze-wexford-czarne-875.html","http://www.pegazshop.pl/1008/sztyblety-horze-wexford-czarne.jpg,http://www.pegazshop.pl/1009/sztyblety-horze-wexford-czarne.jpg,http://www.pegazshop.pl/1010/sztyblety-horze-wexford-czarne.jpg","Sztyblety","Horze","6438076971551","38236-BL-40","<p>Sztyblety Wexford firmy Horze. Wygodne, wykonane z miękkiego materiału przypominającego skórę, która jest łatwa w pielęgnacji. Zapinane z przodu na zamek błyskawiczny przez co stają się wygodne w użytkowaniu. Podeszwa wykonana z wytrzymałej antypoślizgowej gumy.</p>"
"876","Sztyblety młodzieżowe Horze Wexford czarne","Sztyblety młodzieżowe Wexford firmy Horze. Wygodne, wykonane z miękkiego materiału przypominającego skórę, która jest łatwa w pielęgnacji. Zapinane z przodu na zamek błyskawiczny przez co stają się wygodne w użytkowaniu. Podeszwa wykonana z wytrzymałej antypoślizgowej gumy.","179.00 PLN","179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN,179.00 PLN","https://www.pegazshop.pl/sztyblety-młodzieżowe-horze-wexford-czarne-876.html","http://www.pegazshop.pl/1011/sztyblety-młodzieżowe-horze-wexford-czarne.jpg,http://www.pegazshop.pl/1012/sztyblety-młodzieżowe-horze-wexford-czarne.jpg,http://www.pegazshop.pl/1013/sztyblety-młodzieżowe-horze-wexford-czarne.jpg,http://www.pegazshop.pl/1014/sztyblety-młodzieżowe-horze-wexford-czarne.jpg,http://www.pegazshop.pl/1015/sztyblety-młodzieżowe-horze-wexford-czarne.jpg","Sztyblety","Horze","6438076971780","38238-BL-35","<p>Sztyblety młodzieżowe Wexford firmy Horze. Wygodne, wykonane z miękkiego materiału przypominającego skórę, która jest łatwa w pielęgnacji. Zapinane z przodu na zamek błyskawiczny przez co stają się wygodne w użytkowaniu. Podeszwa wykonana z wytrzymałej antypoślizgowej gumy.</p>"
"879","Kurtka HKM Diamond Milky ciemnobeżowa","","358.00 PLN","358.00 PLN,358.00 PLN","https://www.pegazshop.pl/kurtka-hkm-diamond-milky-ciemnobeżowa-879.html","http://www.pegazshop.pl/1017/kurtka-hkm-diamond-milky-ciemnobeżowa.jpg,http://www.pegazshop.pl/1018/kurtka-hkm-diamond-milky-ciemnobeżowa.jpg","Kurtki / płaszcze damskie","HKM","4057052273599","103244000-M","<p></p>"
"880","Sztyblety HKM Kentucky czarne","Sztyblety HKM Kentucky czarne. Wyprodukowane z miękkiej i dobrej jakości skóry naturalnej z zewnątrz jak i wewnątrz. Wyposażone w wkładkę memory foam, która gwarantuje dobre dopasowanie do stopy oraz wygodę użytkowania. Przód sznurowany, tył zapinany na z","299.00 PLN","299.00 PLN,299.00 PLN,299.00 PLN,299.00 PLN,299.00 PLN,299.00 PLN,299.00 PLN,299.00 PLN","https://www.pegazshop.pl/sztyblety-hkm-kentucky-czarne-880.html","http://www.pegazshop.pl/1019/sztyblety-hkm-kentucky-czarne.jpg,http://www.pegazshop.pl/1020/sztyblety-hkm-kentucky-czarne.jpg","Sztyblety","HKM","4057052183058","96399100-36","<p>Sztyblety HKM Kentucky czarne. Wyprodukowane z miękkiej i dobrej jakości skóry naturalnej z zewnątrz jak i wewnątrz. Wyposażone w wkładkę memory foam, która gwarantuje dobre dopasowanie do stopy oraz wygodę użytkowania. Przód sznurowany, tył zapinany na z</p>"
"881","Ostrogi z paskiem nylonowym Waldhausen zaokrąglone różowe złoto","Ostrogi z paskiem nylonowym marki Waldhausen. Wykonane z wysokiej jakości stali nierdzewnej w stopie różowego złota. Posiadają zaokrągloną końcówkę oraz paski nylonowe ze sprzączkami. Sprzedawane w parach.","115.00 PLN","115.00 PLN,115.00 PLN","https://www.pegazshop.pl/ostrogi-z-paskiem-nylonowym-waldhausen-zaokrąglone-różowe-złoto-881.html","http://www.pegazshop.pl/1021/ostrogi-z-paskiem-nylonowym-waldhausen-zaokrąglone-różowe-złoto.jpg,http://www.pegazshop.pl/1022/ostrogi-z-paskiem-nylonowym-waldhausen-zaokrąglone-różowe-złoto.jpg,http://www.pegazshop.pl/1023/ostrogi-z-paskiem-nylonowym-waldhausen-zaokrąglone-różowe-złoto.jpg","Ostrogi","Waldhausen","4057962057395","6264630-30","<p>Ostrogi z paskiem nylonowym marki Waldhausen. Wykonane z wysokiej jakości stali nierdzewnej w stopie różowego złota. Posiadają zaokrągloną końcówkę oraz paski nylonowe ze sprzączkami. Sprzedawane w parach.</p>"
"882","Sztyblety syntetyczne HKM Soft czarne","Sztyblety Soft firmy HKM. Buty wykonane ze skóry syntetycznej, posiadającej właściwości wodoodporne. Po bokach zastosowano wstawki elastyczne w celu lepszego dopasowania się.","154.00 PLN","154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN,154.00 PLN","https://www.pegazshop.pl/sztyblety-syntetyczne-hkm-soft-czarne-882.html","http://www.pegazshop.pl/1024/sztyblety-syntetyczne-hkm-soft-czarne.jpg","Sztyblety","HKM","4000315428069","53009100-28","<p>Sztyblety Soft firmy HKM. Buty wykonane ze skóry syntetycznej, posiadającej właściwości wodoodporne. Po bokach zastosowano wstawki elastyczne w celu lepszego dopasowania się.</p>"
"883","Kask HKM Graz flokowany granatowy","Kask Glaz firmy HKM. Wykonany z materiału imitującego zamsz, na którym nie widać rys. Ozdobiony połyskującym panelem. Wewnątrz miękko podszyty z możliwością wymiany wyściółki. Posiada trzy punktowe zapięcie z łatwą regulacją rozmiaru oraz otwory wentylacy","378.00 PLN","378.00 PLN,378.00 PLN,378.00 PLN","https://www.pegazshop.pl/kask-hkm-graz-flokowany-granatowy-883.html","http://www.pegazshop.pl/1025/kask-hkm-graz-flokowany-granatowy.jpg","Kaski","HKM","4057052303791","100166900-XXS/S","<p>Kask Glaz firmy HKM. Wykonany z materiału imitującego zamsz, na którym nie widać rys. Ozdobiony połyskującym panelem. Wewnątrz miękko podszyty z możliwością wymiany wyściółki. Posiada trzy punktowe zapięcie z łatwą regulacją rozmiaru oraz otwory wentylacy</p>"
"884","Czapka termoaktywna Galla niebieska","Czapka termoaktywna marki Galla wykonana z delikatnego i oddychającego materiału. Czapka ta wchłania pot i wysycha w 60 minut! Utrzymuje głowę w przyjemnym chłodzie, zapewnia suchość i wygodę. Do tego jest niezykle lekka.","50.41 PLN","50.41 PLN","https://www.pegazshop.pl/czapka-termoaktywna-galla-niebieska-884.html","http://www.pegazshop.pl/1026/czapka-termoaktywna-galla-niebieska.jpg","Czapki zimowe","","5901646927186","0004154 GRANAT","<p>Czapka termoaktywna marki Galla wykonana z delikatnego i oddychającego materiału. Czapka ta wchłania pot i wysycha w 60 minut! Utrzymuje głowę w przyjemnym chłodzie, zapewnia suchość i wygodę. Do tego jest niezykle lekka.</p>"
"885","Czapka termoaktywna Galla biała","Czapka termoaktywna marki Galla wykonana z delikatnego i oddychającego materiału. Czapka ta wchłania pot i wysycha w 60 minut! Utrzymuje głowę w przyjemnym chłodzie, zapewnia suchość i wygodę. Do tego jest niezykle lekka. ","50.41 PLN","50.41 PLN","https://www.pegazshop.pl/czapka-termoaktywna-galla-biała-885.html","http://www.pegazshop.pl/1027/czapka-termoaktywna-galla-biała.jpg","Czapki zimowe","","5901646927193","0004154 BIAŁY","<p>Czapka termoaktywna marki Galla wykonana z delikatnego i oddychającego materiału. Czapka ta wchłania pot i wysycha w 60 minut! Utrzymuje głowę w przyjemnym chłodzie, zapewnia suchość i wygodę. Do tego jest niezykle lekka.</p>"
"886","Czapka termoaktywna Galla błękitna","Czapka termoaktywna marki Galla wykonana z delikatnego i oddychającego materiału. Czapka ta wchłania pot i wysycha w 60 minut! Utrzymuje głowę w przyjemnym chłodzie, zapewnia suchość i wygodę. Do tego jest niezykle lekka.","50.41 PLN","50.41 PLN","https://www.pegazshop.pl/czapka-termoaktywna-galla-błękitna-886.html","http://www.pegazshop.pl/1028/czapka-termoaktywna-galla-błękitna.jpg","Czapki zimowe","","5901646927209","0004154 NIEB","<p>Czapka termoaktywna marki Galla wykonana z delikatnego i oddychającego materiału. Czapka ta wchłania pot i wysycha w 60 minut! Utrzymuje głowę w przyjemnym chłodzie, zapewnia suchość i wygodę. Do tego jest niezykle lekka.</p>"
"887","Ostrogi męskie HKM gumowane zaokrąglone","Ostrogi męskie z ochroną gumową firmy HKM. Wykonane ze stali nierdzewnej. Zakończone kuleczką. W zestawie parciane paski.","45.00 PLN","45.00 PLN,45.00 PLN","https://www.pegazshop.pl/ostrogi-męskie-hkm-gumowane-zaokrąglone-887.html","http://www.pegazshop.pl/1029/ostrogi-męskie-hkm-gumowane-zaokrąglone.jpg","Ostrogi","HKM","4057052259180","104300000-20","<p>Ostrogi męskie z ochroną gumową firmy HKM. Wykonane ze stali nierdzewnej. Zakończone kuleczką. W zestawie parciane paski.</p>"
"888","Ostrogi damskie HKM Space fuksjowe","Ostrogi damskie Space HKM. Wykonane ze stali nierdzewnej. Charakteryzujące się oryginalnym kolorem. Ostrogi o prostych zakończeniach. Długość 20mm.","76.00 PLN","76.00 PLN","https://www.pegazshop.pl/ostrogi-damskie-hkm-space-fuksjowe-888.html","http://www.pegazshop.pl/1030/ostrogi-damskie-hkm-space-fuksjowe.jpg","Ostrogi","HKM","4057052300523","108183900-20","<p>Ostrogi damskie Space HKM. Wykonane ze stali nierdzewnej. Charakteryzujące się oryginalnym kolorem. Ostrogi o prostych zakończeniach. Długość 20mm.</p>"
"889","Ostrogi damskie HKM Space niebieskie","Ostrogi damskie Space HKM. Wykonane ze stali nierdzewnej. Charakteryzujące się oryginalnym kolorem. Ostrogi o prostych zakończeniach. Długość 20mm.","76.00 PLN","76.00 PLN","https://www.pegazshop.pl/ostrogi-damskie-hkm-space-niebieskie-889.html","http://www.pegazshop.pl/1031/ostrogi-damskie-hkm-space-niebieskie.jpg","Ostrogi","HKM","4057052300530","108185210-20","<p>Ostrogi damskie Space HKM. Wykonane ze stali nierdzewnej. Charakteryzujące się oryginalnym kolorem. Ostrogi o prostych zakończeniach. Długość 20mm.</p>"
"890","Klipsy świecące na buty HKM Led czarne","Klipsy Led na buty firmy HKM. Świecący klips zakładany na buty. W zestawie z bateriami.","38.00 PLN","38.00 PLN","https://www.pegazshop.pl/klipsy-świecące-na-buty-hkm-led-czarne-890.html","http://www.pegazshop.pl/1032/klipsy-świecące-na-buty-hkm-led-czarne.jpg,http://www.pegazshop.pl/1033/klipsy-świecące-na-buty-hkm-led-czarne.jpg","Ostrogi","HKM","4057052252693","103200000","<p>Klipsy Led na buty firmy HKM. Świecący klips zakładany na buty. W zestawie z bateriami.</p>"
"891","Podpiętki HKM do obuwia","Podkładka pod piętę firmy HKM. Podkładkę stosuje się w początkowym momencie użytkowania nowych butów. Cholewka jest wtedy zbyt wysoka i wyrównuje się ją wkładką.","16.00 PLN","16.00 PLN","https://www.pegazshop.pl/podpiętki-hkm-do-obuwia-891.html","http://www.pegazshop.pl/1034/podpiętki-hkm-do-obuwia.jpg","Akcesoria do butów","HKM","4000315716586","46246900","<p>Podkładka pod piętę firmy HKM. Podkładkę stosuje się w początkowym momencie użytkowania nowych butów. Cholewka jest wtedy zbyt wysoka i wyrównuje się ją wkładką.</p>"
"892","Piesek do zdejmowania butów HKM z wstawkami antypoślizgowymi","Piesek do butów firmy HKM. Wykonany z drewna. Dzięki wstwką antypślizgowym stopa się nie ślizga.","53.00 PLN","53.00 PLN","https://www.pegazshop.pl/piesek-do-zdejmowania-butów-hkm-z-wstawkami-antypoślizgowymi-892.html","http://www.pegazshop.pl/1035/piesek-do-zdejmowania-butów-hkm-z-wstawkami-antypoślizgowymi.jpg","Akcesoria do butów","HKM","4000315640508","6405","<p>Piesek do butów firmy HKM. Wykonany z drewna. Dzięki wstwką antypślizgowym stopa się nie ślizga.</p>"
"893","Wkładki żelowe do obuwia HKM granatowo-pomarańczowe","Wkładka do butów żelowa firmy HKM. Zastosowanie różnych stref ciśnienia pozwala na utrzymanie komfortu użytkowania. Wkładki wyposażone w linie pomocnicze, pomagające w przycięciu.","38.00 PLN","38.00 PLN,38.00 PLN","https://www.pegazshop.pl/wkładki-żelowe-do-obuwia-hkm-granatowo-pomarańczowe-893.html","http://www.pegazshop.pl/1036/wkładki-żelowe-do-obuwia-hkm-granatowo-pomarańczowe.jpg","Akcesoria do butów","HKM","4000315794041","55481325-36/40","<p>Wkładka do butów żelowa firmy HKM. Zastosowanie różnych stref ciśnienia pozwala na utrzymanie komfortu użytkowania. Wkładki wyposażone w linie pomocnicze, pomagające w przycięciu.</p>"
"894","Bryczesy z silikonem HKM Piemont ciemnoszare","Bryczesy Piemont firmy HKM z wysokim stanem. Wykonane z najwyższej jakości materiału przyjaznego dla skóry. Posiadają pełny lej silikonowy, wyposażone w dwie kieszenie z przodu i dwie z tyłu. Nogawki zakończone elastycznym materiałem. Materiał: 93% nylon,","447.00 PLN","447.00 PLN,447.00 PLN,447.00 PLN","https://www.pegazshop.pl/bryczesy-z-silikonem-hkm-piemont-ciemnoszare-894.html","http://www.pegazshop.pl/1037/bryczesy-z-silikonem-hkm-piemont-ciemnoszare.jpg","Bryczesy damskie","HKM","4057052279195","100659300-36","<p>Bryczesy Piemont firmy HKM z wysokim stanem. Wykonane z najwyższej jakości materiału przyjaznego dla skóry. Posiadają pełny lej silikonowy, wyposażone w dwie kieszenie z przodu i dwie z tyłu. Nogawki zakończone elastycznym materiałem. Materiał: 93% nylon,</p>"
"895","Bryczesy z silikonem HKM Piemont Elements khaki","Damskie bryczesy HKM Piemont Elements wykonane z  mocno odrzucające wodę oraz brud materiału.Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu i tyłu .Posiadają  pełen lej silikonowy zapewniający doskonałą przyczepność w siodle  .Zdobione dodatko","482.00 PLN","482.00 PLN,482.00 PLN,482.00 PLN","https://www.pegazshop.pl/bryczesy-z-silikonem-hkm-piemont-elements-khaki-895.html","http://www.pegazshop.pl/1038/bryczesy-z-silikonem-hkm-piemont-elements-khaki.jpg,http://www.pegazshop.pl/1039/bryczesy-z-silikonem-hkm-piemont-elements-khaki.jpg","Bryczesy damskie","HKM","4057052278860","100645300-36","<p>Damskie bryczesy HKM Piemont Elements wykonane z  mocno odrzucające wodę oraz brud materiału.Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu i tyłu .Posiadają  pełen lej silikonowy zapewniający doskonałą przyczepność w siodle  .Zdobione dodatko</p>"
"896","Bryczesy z silikonem HKM Piemont Elements białe","Damskie bryczesy HKM Piemont Elements wykonane z  mocno odrzucające wodę oraz brud materiału.Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu i tyłu .Posiadają  pełen lej silikonowy zapewniający doskonałą przyczepność w siodle  .Zdobione dodatko","482.00 PLN","482.00 PLN,482.00 PLN,482.00 PLN","https://www.pegazshop.pl/bryczesy-z-silikonem-hkm-piemont-elements-białe-896.html","http://www.pegazshop.pl/1040/bryczesy-z-silikonem-hkm-piemont-elements-białe.jpg","Bryczesy damskie","HKM","4057052278716","100641200-36","<p>Damskie bryczesy HKM Piemont Elements wykonane z  mocno odrzucające wodę oraz brud materiału.Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu i tyłu .Posiadają  pełen lej silikonowy zapewniający doskonałą przyczepność w siodle  .Zdobione dodatko</p>"
"897","Bryczesy z silikonem HKM Piemont Elements ciemnoszare","Damskie bryczesy HKM Piemont Elements wykonane z  mocno odrzucające wodę oraz brud materiału.Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu i tyłu .Posiadają  pełen lej silikonowy zapewniający doskonałą przyczepność w siodle  .Zdobione dodatko","482.00 PLN","482.00 PLN,482.00 PLN,482.00 PLN","https://www.pegazshop.pl/bryczesy-z-silikonem-hkm-piemont-elements-ciemnoszare-897.html","http://www.pegazshop.pl/1041/bryczesy-z-silikonem-hkm-piemont-elements-ciemnoszare.jpg","Bryczesy damskie","HKM","4057052279010","100649300-36","<p>Damskie bryczesy HKM Piemont Elements wykonane z  mocno odrzucające wodę oraz brud materiału.Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu i tyłu .Posiadają  pełen lej silikonowy zapewniający doskonałą przyczepność w siodle  .Zdobione dodatko</p>"
"898","Bryczesy z silikonem HKM Piemont khaki","Bryczesy Piemont firmy HKM  z wysokim stanem .Wykonane z najwyższej jakości materiału przyjaznego dla skóry .Posiadają pełen lej silikonowy  ,wyposażone w dwie kieszenie zprzodu i dwie z tyłu.Nogawki zakończone elastyczntym materiałem. Materiał 92% nylon","447.00 PLN","447.00 PLN,447.00 PLN,447.00 PLN,447.00 PLN,447.00 PLN","https://www.pegazshop.pl/bryczesy-z-silikonem-hkm-piemont-khaki-898.html","http://www.pegazshop.pl/1042/bryczesy-z-silikonem-hkm-piemont-khaki.jpg","Bryczesy damskie","HKM","4057052279133","100655300-38","<p>Bryczesy Piemont firmy HKM  z wysokim stanem .Wykonane z najwyższej jakości materiału przyjaznego dla skóry .Posiadają pełen lej silikonowy  ,wyposażone w dwie kieszenie zprzodu i dwie z tyłu.Nogawki zakończone elastyczntym materiałem. Materiał 92% nylon</p>"
"899","Bryczesy z silikonem HKM Piemont Floral ciemnoszare","Damskie bryczesy HKM Piemont Floral wykonane z wysokiej jakości materiału mocno odrzucające wodę oraz brud .Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu  tylnie zapinane na suwak .Posiadają  pełen lej silikonowy zapewniający doskonałą przycz","410.00 PLN","410.00 PLN,410.00 PLN,410.00 PLN","https://www.pegazshop.pl/bryczesy-z-silikonem-hkm-piemont-floral-ciemnoszare-899.html","http://www.pegazshop.pl/1043/bryczesy-z-silikonem-hkm-piemont-floral-ciemnoszare.jpg,http://www.pegazshop.pl/1044/bryczesy-z-silikonem-hkm-piemont-floral-ciemnoszare.jpg","Bryczesy damskie","HKM","4057052279867","105019300-36","<p>Damskie bryczesy HKM Piemont Floral wykonane z wysokiej jakości materiału mocno odrzucające wodę oraz brud .Przyjazne dla skóry bi elastyczne. Dwie kieszenie z przodu  tylnie zapinane na suwak .Posiadają  pełen lej silikonowy zapewniający doskonałą przycz</p>"
"901","Koszulka funkcyjna HKM Piemont ciemnoszara","Koszulka funkcyjna firmy HKM Piemont.","207.00 PLN","207.00 PLN,207.00 PLN","https://www.pegazshop.pl/koszulka-funkcyjna-hkm-piemont-ciemnoszara-901.html","http://www.pegazshop.pl/1047/koszulka-funkcyjna-hkm-piemont-ciemnoszara.jpg,http://www.pegazshop.pl/1048/koszulka-funkcyjna-hkm-piemont-ciemnoszara.jpg","Koszulki damskie","HKM","4057052279553","100709300-XS","<p>Koszulka funkcyjna firmy HKM Piemont.</p>"
"902","Kamizelka jeździecka HKM Piemont khaki","Kamizelka jeździecka firmy HKM Piemont.","310.00 PLN","310.00 PLN,310.00 PLN,310.00 PLN,310.00 PLN","https://www.pegazshop.pl/kamizelka-jeździecka-hkm-piemont-khaki-902.html","http://www.pegazshop.pl/1049/kamizelka-jeździecka-hkm-piemont-khaki.jpg","Kamizelki damskie","HKM","4057052279324","100675300-S","<p>Kamizelka jeździecka firmy HKM Piemont.</p>"
"903","Kamizelka jeździecka HKM Piemont ciemnoszara","Kamizelka jeździecka firmy HKM Piemont.","310.00 PLN","310.00 PLN,310.00 PLN,310.00 PLN,310.00 PLN","https://www.pegazshop.pl/kamizelka-jeździecka-hkm-piemont-ciemnoszara-903.html","http://www.pegazshop.pl/1050/kamizelka-jeździecka-hkm-piemont-ciemnoszara.jpg","Kamizelki damskie","HKM","4057052279386","100679300-S","<p>Kamizelka jeździecka firmy HKM Piemont.</p>"
"904","Kurtka jeździecka HKM Piemont ciemnoszara","Kurtka jeździecka firmy HKM Piemont.","413.00 PLN","413.00 PLN,413.00 PLN,413.00 PLN","https://www.pegazshop.pl/kurtka-jeździecka-hkm-piemont-ciemnoszara-904.html","http://www.pegazshop.pl/1051/kurtka-jeździecka-hkm-piemont-ciemnoszara.jpg","Kurtki / płaszcze damskie","HKM","4057052279263","100669300-S","<p>Kurtka jeździecka firmy HKM Piemont.</p>"
"905","Kurtka parka HKM Piemont khaki","Kurtka parka  Piemont firmy HKM .Wysoko wytrzymały materiał oddychający, odrzucający brud. Posiada odpinany futrzany kaptur w 100 % z poliestru .Dwie zewnętrzne kieszenie oraz jedną wewnętrzną ,suwak odpinany w obie strony przykrywany listwą.","482.00 PLN","482.00 PLN,482.00 PLN,482.00 PLN,482.00 PLN","https://www.pegazshop.pl/kurtka-parka-hkm-piemont-khaki-905.html","http://www.pegazshop.pl/1052/kurtka-parka-hkm-piemont-khaki.jpg,http://www.pegazshop.pl/1053/kurtka-parka-hkm-piemont-khaki.jpg","Kurtki / płaszcze damskie","HKM","4057052279447","100685300-S","<p>Kurtka parka  Piemont firmy HKM .Wysoko wytrzymały materiał oddychający, odrzucający brud. Posiada odpinany futrzany kaptur w 100 % z poliestru .Dwie zewnętrzne kieszenie oraz jedną wewnętrzną ,suwak odpinany w obie strony przykrywany listwą.</p>"
