"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"5569","Czaprak HKM Olaf's Frozen Adventure granatowy","Czaprak z kolekcji Disney Olaf's Frozen Adventure firmy HKM. Posiada oryginalny wygląd, który na pewno spodoba się wszystkim fanom Frozen. Zdobiony wizerunkiem tytułowego Olafa. Pochłania wilgoć, zapewnia doskonałą cyrkulację powietrza oraz idealnie dopas","189.00 PLN","189.00 PLN,189.00 PLN,189.00 PLN","https://www.pegazshop.pl/czaprak-hkm-olaf-s-frozen-adventure-granatowy-5569.html","http://www.pegazshop.pl/6300/czaprak-hkm-olaf-s-frozen-adventure-granatowy.jpg","Czapraki / pady","HKM","4057052283116","106846900-SH","<p>Czaprak z kolekcji Disney Olaf's Frozen Adventure firmy HKM. Posiada oryginalny wygląd, który na pewno spodoba się wszystkim fanom Frozen. Zdobiony wizerunkiem tytułowego Olafa. Pochłania wilgoć, zapewnia doskonałą cyrkulację powietrza oraz idealnie dopas</p>"
"5661","Czaprak Piemont khaki","Czaprak Piemont  firmy HKM   wykonany w 100 % z poliestru . Podszyty jest materiałem bardzo dobrze wchłaniającym pot . Można prać  w 30 stopniach Celsjusza .Obszyte elegancką lamówką.","172.00 PLN","172.00 PLN,172.00 PLN","https://www.pegazshop.pl/czaprak-piemont-khaki-5661.html","http://www.pegazshop.pl/6415/czaprak-piemont-khaki.jpg","Czapraki / pady","HKM","4057052278464","103135300-VS","<p>Czaprak Piemont  firmy HKM   wykonany w 100 % z poliestru . Podszyty jest materiałem bardzo dobrze wchłaniającym pot . Można prać  w 30 stopniach Celsjusza .Obszyte elegancką lamówką.</p>"
"5663","Czaprak HKM Moena carmel","Czaprak firmy HKM Moena.<br/>
Wykonany z wysokiej jakości materiałów.<br/>
Materiał: 100% poliester","178.00 PLN","178.00 PLN,178.00 PLN,178.00 PLN","https://www.pegazshop.pl/czaprak-hkm-moena-carmel-5663.html","http://www.pegazshop.pl/6417/czaprak-hkm-moena-carmel.jpg","Czapraki / pady","HKM","4057052277443","102694500-VS","<p>Czaprak firmy HKM Moena.<br/>Wykonany z wysokiej jakości materiałów.<br/>Materiał: 100% poliester</p>"
"5664","Czaprak HKM Moena Karo karmelowy","Czaprak Moena Lauria Garelli firmy HKM. Wykonany z materiałów wysokiego gatunku, pikowany w romby. Strona wewnętrzna wykonana z materiału doskonale wchłaniającego pot. Zastosowano wypełnienie piankowo- watowe. Posiada anatomiczny kształt oraz zapinane na","189.00 PLN","189.00 PLN,189.00 PLN,189.00 PLN","https://www.pegazshop.pl/czaprak-hkm-moena-karo-karmelowy-5664.html","http://www.pegazshop.pl/6418/czaprak-hkm-moena-karo-karmelowy.jpg","Czapraki / pady","HKM","4057052321894","109824500-DL","<p>Czaprak Moena Lauria Garelli firmy HKM. Wykonany z materiałów wysokiego gatunku, pikowany w romby. Strona wewnętrzna wykonana z materiału doskonale wchłaniającego pot. Zastosowano wypełnienie piankowo- watowe. Posiada anatomiczny kształt oraz zapinane na</p>"
"5667","Czaprak HKM Moena granatowy","Czaprak firmy HKM Moena.<br/>
Wykonany z wysokiej jakości materiałów.<br/>
Materiał: 100% poliester","178.00 PLN","178.00 PLN,178.00 PLN,178.00 PLN","https://www.pegazshop.pl/czaprak-hkm-moena-granatowy-5667.html","http://www.pegazshop.pl/6421/czaprak-hkm-moena-granatowy.jpg,http://www.pegazshop.pl/6422/czaprak-hkm-moena-granatowy.jpg","Czapraki / pady","HKM","4057052277498","102696900-DL","<p>Czaprak firmy HKM Moena.<br/>Wykonany z wysokiej jakości materiałów.<br/>Materiał: 100% poliester</p>"
"5696","Czaprak HKM Hickstead Race granatowo-czerwony","Czaprak firmy HKM Hickstead Race.","165.00 PLN","115.50 PLN,115.50 PLN,115.50 PLN","https://www.pegazshop.pl/czaprak-hkm-hickstead-race-granatowo-czerwony-5696.html","http://www.pegazshop.pl/6449/czaprak-hkm-hickstead-race-granatowo-czerwony.jpg","Czapraki / pady","HKM","4057052282409","102436932-DL","<p>Czaprak firmy HKM Hickstead Race.</p>"
"5697","Czaprak HKM Moena Flower granatowy","Czaprak firmy HKM Moena.<br/>
Wykonany z wysokiej jakości materiałów.<br/>
Materiał: 100% poliester","178.00 PLN","121.04 PLN,121.04 PLN,121.04 PLN","https://www.pegazshop.pl/czaprak-hkm-moena-flower-granatowy-5697.html","http://www.pegazshop.pl/6450/czaprak-hkm-moena-flower-granatowy.jpg","Czapraki / pady","HKM","4057052245688","102686900-VS","<p>Czaprak firmy HKM Moena.<br/>Wykonany z wysokiej jakości materiałów.<br/>Materiał: 100% poliester</p>"
"5831","Derka dla psa Eskadron Nylon choco, brązowa 2012","Ubranko dla psa z kolekcji Eskadron Intersecken, jesień-zima 2011. Derka wykonana z mocnego materiału, podszyta polarem. Regulowana na 2 napy. Kołnierzyk na zamek, obszyty futerkiem z otworem na przełożenie kółka od obroży, do którego dopinamy smycz. Ozdobiona logiem Eskadron. <br/>
S- 30 cm długości<br/>
ok. 40 - 45 cm obwód klatki piersiowej<br/>
M- 35 cm długości<br/>
ok. 45 - 50 cm obwód klatki piersiowej<br/>
L-45 cm długości<br/>
ok. 50-55 cm obwód klatki piersiowej","115.00 PLN","115.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-nylon-choco-brązowa-2012-5831.html","http://www.pegazshop.pl/18788/derka-dla-psa-eskadron-nylon-choco-brązowa-2012.jpg","Derki dla psa","Eskadron","4047182576189","153001265 30 2012","<p>Ubranko dla psa z kolekcji Eskadron Intersecken, jesień-zima 2011. Derka wykonana z mocnego materiału, podszyta polarem. Regulowana na 2 napy. Kołnierzyk na zamek, obszyty futerkiem z otworem na przełożenie kółka od obroży, do którego dopinamy smycz. Ozdobiona logiem Eskadron. <br/>S- 30 cm długości<br/>ok. 40 - 45 cm obwód klatki piersiowej<br/>M- 35 cm długości<br/>ok. 45 - 50 cm obwód klatki piersiowej<br/>L-45 cm długości<br/>ok. 50-55 cm obwód klatki piersiowej</p>"
"5834","Derka dla psa Eskadron Ripstop walnut-taupe check, kratka brąz 2012","Derka dla psa z kolekcji Eskadron Winterdecken, jesień-zima 2012. Wykonana z mocnego materiału Ripstop. Komfortowa, zapinana pod brzuchem i na klatce piersiowej na szerokie i mocne rzepy, umożliwiające lepsze dopasowanie. Dodatkowo wyposażona w gumowe paski na tylne nogi, które zapobiegają podnoszeniu się derki. Wewnątrz podszyta miękkim, ciepłym polarem, a na karku obszyta syntetycznym futerkiem.","89.00 PLN","89.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-ripstop-walnut-taupe-check-kratka-brąz-2012-5834.html","http://www.pegazshop.pl/18789/derka-dla-psa-eskadron-ripstop-walnut-taupe-check-kratka-brąz-2012.jpg","Derki dla psa","Eskadron","4047182673178","153911643 30 2012","<p>Derka dla psa z kolekcji Eskadron Winterdecken, jesień-zima 2012. Wykonana z mocnego materiału Ripstop. Komfortowa, zapinana pod brzuchem i na klatce piersiowej na szerokie i mocne rzepy, umożliwiające lepsze dopasowanie. Dodatkowo wyposażona w gumowe paski na tylne nogi, które zapobiegają podnoszeniu się derki. Wewnątrz podszyta miękkim, ciepłym polarem, a na karku obszyta syntetycznym futerkiem.</p>"
"5835","Derka dla psa Eskadron CS Ripstop toffee-banana-espresso, kratka brąz SS2014","Derka dla psa z kolekcji Eskadron Classic Sports, wiosna-lato 2014. Wykonana z mocnego materiału Ripstop w kratkę. Komfortowa, zapinana pod brzuchem i na klatce piersiowej na szerokie i mocne rzepy, umożliwiające lepsze dopasowanie. Dodatkowo wyposażona w gumowe paski na tylne nogi, które zapobiegają podnoszeniu się derki. Wewnątrz podszyta miękkim, ciepłym polarem, a na karku obszyta syntetycznym futerkiem.","99.00 PLN","99.00 PLN,99.00 PLN,99.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-cs-ripstop-toffee-banana-espresso-kratka-brąz-ss2014-5835.html","http://www.pegazshop.pl/18790/derka-dla-psa-eskadron-cs-ripstop-toffee-banana-espresso-kratka-brąz-ss2014.jpg","Derki dla psa","Eskadron","4047182887537","153751641 30 2014","<p>Derka dla psa z kolekcji Eskadron Classic Sports, wiosna-lato 2014. Wykonana z mocnego materiału Ripstop w kratkę. Komfortowa, zapinana pod brzuchem i na klatce piersiowej na szerokie i mocne rzepy, umożliwiające lepsze dopasowanie. Dodatkowo wyposażona w gumowe paski na tylne nogi, które zapobiegają podnoszeniu się derki. Wewnątrz podszyta miękkim, ciepłym polarem, a na karku obszyta syntetycznym futerkiem.</p>"
"5836","Derka dla psa Eskadron CS Ripstop check red-navy, kratka czerwona SS2013","Derka dla psa z kolekcji Eskadron Navy-Green-Red-Grey, wiosna-lato 2013. Wykonana z mocnego materiału Ripstop. Komfortowa, zapinana pod brzuchem i na klatce piersiowej na szerokie i mocne rzepy, umożliwiające lepsze dopasowanie. Dodatkowo wyposażona w gumowe paski na tylne nogi, które zapobiegają podnoszeniu się derki. Wewnątrz podszyta miękkim, ciepłym polarem, a na karku obszyta syntetycznym futerkiem. Ozdobiona delikatną naszywką z logo Eskadron.","95.00 PLN","95.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-cs-ripstop-check-red-navy-kratka-czerwona-ss2013-5836.html","http://www.pegazshop.pl/18792/derka-dla-psa-eskadron-cs-ripstop-check-red-navy-kratka-czerwona-ss2013.jpg","Derki dla psa","Eskadron","4047182711764","153931644 30 2013","<p>Derka dla psa z kolekcji Eskadron Navy-Green-Red-Grey, wiosna-lato 2013. Wykonana z mocnego materiału Ripstop. Komfortowa, zapinana pod brzuchem i na klatce piersiowej na szerokie i mocne rzepy, umożliwiające lepsze dopasowanie. Dodatkowo wyposażona w gumowe paski na tylne nogi, które zapobiegają podnoszeniu się derki. Wewnątrz podszyta miękkim, ciepłym polarem, a na karku obszyta syntetycznym futerkiem. Ozdobiona delikatną naszywką z logo Eskadron.</p>"
"5837","Derka dla psa Eskadron Platinum black, czarna 2018","Derka dla psa Eskadron z kolekcji Platinum 2018. Wykonana z wysokogatunkowego, wodoodpornego materiału. Pikowana w unikatowy wzór, ozdobiona logiem kolekcji. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy, dodatkowo wyposażona w ściągacz w okolicy brzucha.","125.00 PLN","125.00 PLN,125.00 PLN,129.00 PLN,129.00 PLN,125.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-platinum-black-czarna-2018-5837.html","http://www.pegazshop.pl/6599/derka-dla-psa-eskadron-platinum-black-czarna-2018.jpg,http://www.pegazshop.pl/6600/derka-dla-psa-eskadron-platinum-black-czarna-2018.jpg","Derki dla psa","Eskadron","4060795736603","153024007 45 2018","<p>Derka dla psa Eskadron z kolekcji Platinum 2018. Wykonana z wysokogatunkowego, wodoodpornego materiału. Pikowana w unikatowy wzór, ozdobiona logiem kolekcji. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy, dodatkowo wyposażona w ściągacz w okolicy brzucha.</p>"
"5838","Derka dla psa Eskadron Platinum nude, beżowy 2018","Derka dla psa Eskadron z kolekcji Platinum 2018. Wykonana z wysokogatunkowego, wodoodpornego materiału. Elegancka, pikowana w unikatowy wzór, ozdobiona logiem kolekcji. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy, dodatkowo wyposażona w ściągacz w okolicy brzucha.","129.00 PLN","129.00 PLN,129.00 PLN,129.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-platinum-nude-beżowy-2018-5838.html","http://www.pegazshop.pl/18793/derka-dla-psa-eskadron-platinum-nude-beżowy-2018.jpg","Derki dla psa","Eskadron","4060795748491","153024023 35 2018","<p>Derka dla psa Eskadron z kolekcji Platinum 2018. Wykonana z wysokogatunkowego, wodoodpornego materiału. Elegancka, pikowana w unikatowy wzór, ozdobiona logiem kolekcji. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy, dodatkowo wyposażona w ściągacz w okolicy brzucha.</p>"
"5839","Derka dla psa Eskadron CS navy-white-mango-skyblue, kratka granat SS2016","Derka dla psa z kolekcji Eskadron Classic Sports, wiosna-lato 2016 wykonana z bardzo dobrego materiału odpornego na rozdarcia. Wodoodporna. Zapinana na mocne rzepy z przodu oraz pod brzuchem.","99.00 PLN","99.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-cs-navy-white-mango-skyblue-kratka-granat-ss2016-5839.html","http://www.pegazshop.pl/18852/derka-dla-psa-eskadron-cs-navy-white-mango-skyblue-kratka-granat-ss2016.jpg","Derki dla psa","Eskadron","4055377316625","153831635 30 2016","<p>Derka dla psa z kolekcji Eskadron Classic Sports, wiosna-lato 2016 wykonana z bardzo dobrego materiału odpornego na rozdarcia. Wodoodporna. Zapinana na mocne rzepy z przodu oraz pod brzuchem.</p>"
"5840","Derka dla psa Eskadron Nici anthra-popcorn, antracyt-żółty 2014","Derka dla psa z kolekcji Eskadron Nici 2014. Zewnątrz wykonana z wytrzymałego, wiatro- i wodoodpornego materiału oraz delikatnego w dotyku i ciepłego polaru w kropki. Regulowana na dwa napy. Kołnierz obszyty polarem, rozpinany na zamek z otworem na kółko od obroży. Na bokach ozdobiona symbolem kolekcji Nici.","119.00 PLN","119.00 PLN,119.00 PLN,119.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-nici-anthra-popcorn-antracyt-żółty-2014-5840.html","http://www.pegazshop.pl/18849/derka-dla-psa-eskadron-nici-anthra-popcorn-antracyt-żółty-2014.jpg","Derki dla psa","Eskadron","4055377098668","153081277 30 2014","<p>Derka dla psa z kolekcji Eskadron Nici 2014. Zewnątrz wykonana z wytrzymałego, wiatro- i wodoodpornego materiału oraz delikatnego w dotyku i ciepłego polaru w kropki. Regulowana na dwa napy. Kołnierz obszyty polarem, rozpinany na zamek z otworem na kółko od obroży. Na bokach ozdobiona symbolem kolekcji Nici.</p>"
"5846","Derka dla psa Eskadron CS Glossy plum, fioletowa AW2018","Derka dla psa Glossy z kolekcji Classic Sports jesień-zima 2018. Wykonana z połyskującego materiału, podszyta ciepłym polarem. Pikowana. Ozdobiona na grzbiecie modnym lampasem. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy.","125.00 PLN","125.00 PLN,125.00 PLN,125.00 PLN,125.00 PLN,125.00 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018-5846.html","http://www.pegazshop.pl/6607/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg","Derki dla psa","Eskadron","4060795758339","153954059 35 2018","<p>Derka dla psa Glossy z kolekcji Classic Sports jesień-zima 2018. Wykonana z połyskującego materiału, podszyta ciepłym polarem. Pikowana. Ozdobiona na grzbiecie modnym lampasem. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy.</p>"
"5850","Legowisko dla psa HKM Jeannie kratka granatowo-czerwona","Legowisko dla psa Jeannie firmy HKM.","220.00 PLN","299.00 PLN,220.00 PLN","https://www.pegazshop.pl/legowisko-dla-psa-hkm-jeannie-kratka-granatowo-czerwona-5850.html","http://www.pegazshop.pl/6609/legowisko-dla-psa-hkm-jeannie-kratka-granatowo-czerwona.jpg","Legowiska dla psa","HKM","4000315441884","29076173-M","<p>Legowisko dla psa Jeannie firmy HKM.</p>"
"5851","Legowisko dla psa HKM kratka beżowo-brązowe","Legowisko dla psa firmy HKM.","249.00 PLN","189.00 PLN,149.00 PLN,249.00 PLN","https://www.pegazshop.pl/legowisko-dla-psa-hkm-kratka-beżowo-brązowe-5851.html","http://www.pegazshop.pl/7871/legowisko-dla-psa-hkm-kratka-beżowo-brązowe.jpg,http://www.pegazshop.pl/7872/legowisko-dla-psa-hkm-kratka-beżowo-brązowe.jpg","Legowiska dla psa","HKM","4000315322206","25151521-M","<p>Legowisko dla psa firmy HKM.</p>"
"5868","Obroża HKM kostki","Obroża dla psa Bony firmy HKM. Wykonana z wysokogatunkowej skóry.","119.00 PLN","119.00 PLN","https://www.pegazshop.pl/obroża-hkm-kostki-5868.html","http://www.pegazshop.pl/6619/obroża-hkm-kostki.jpg,http://www.pegazshop.pl/6620/obroża-hkm-kostki.jpg","Obroże dla psa","HKM","4000315290772","5655.9100.0513-35","<p>Obroża dla psa Bony firmy HKM. Wykonana z wysokogatunkowej skóry.</p>"
"5870","Obroża Schockemoehle Goliath espresso","Obroża Goliath firmy Schockemoehle. Wykonana z najwyższej jakości skóry. Regulowana, posiada kółko umożliwiające przypięcie smyczy. Ozdobiona kryształkami.","276.00 PLN","276.00 PLN","https://www.pegazshop.pl/obroża-schockemoehle-goliath-espresso-5870.html","http://www.pegazshop.pl/6621/obroża-schockemoehle-goliath-espresso.jpg","Obroże dla psa","Schockemohle","4047791055891","9000-00007 SPR-S","<p>Obroża Goliath firmy Schockemoehle. Wykonana z najwyższej jakości skóry. Regulowana, posiada kółko umożliwiające przypięcie smyczy. Ozdobiona kryształkami.</p>"
"5871","Obroża Schockemoehle Rusty tobacco","Obroża Rusty firmy Schockemoehle. Wykonana z wysokiej jakości skóry. Regulowana, posiada kółko umożliwiające zapięcie smyczy.","138.00 PLN","138.00 PLN,138.00 PLN","https://www.pegazshop.pl/obroża-schockemoehle-rusty-tobacco-5871.html","http://www.pegazshop.pl/6622/obroża-schockemoehle-rusty-tobacco.jpg","Obroże dla psa","Schockemohle","4047791059219","9000-00010 TOB-M","<p>Obroża Rusty firmy Schockemoehle. Wykonana z wysokiej jakości skóry. Regulowana, posiada kółko umożliwiające zapięcie smyczy.</p>"
"5872","Smycz z obrożą Eskadron NG Vintage caviar, czarna","Obroża dla psa w komplecie ze smyczą  z kolekcji Eskadron Next Generation, Wiosna/Lato 2015. Wykonana z mocnego, a zarazem miękkiego w dotyku materiału. Ozdobionego delikatnymi ćwiekami.  Posiada możliwość regulacji długości.<br/>
Rozmiar S: długość obroży 34-38 cm<br/>
<br/>
Rozmiar M: długość obroży 41 - 48 cm<br/>
<br/>
Rozmiar L: długość obroży 47- 53 cm<br/>
<br/>
Rozmiar XL: długość obroży 60 - 65 cm","109.00 PLN","109.00 PLN,109.00 PLN,109.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-ng-vintage-caviar-czarna-5872.html","http://www.pegazshop.pl/18762/smycz-z-obrożą-eskadron-ng-vintage-caviar-czarna.jpg","Obroże dla psa","Eskadron","5901646922167","433803579","<p>Obroża dla psa w komplecie ze smyczą  z kolekcji Eskadron Next Generation, Wiosna/Lato 2015. Wykonana z mocnego, a zarazem miękkiego w dotyku materiału. Ozdobionego delikatnymi ćwiekami.  Posiada możliwość regulacji długości.<br/>Rozmiar S: długość obroży 34-38 cm<br/><br/>Rozmiar M: długość obroży 41 - 48 cm<br/><br/>Rozmiar L: długość obroży 47- 53 cm<br/><br/>Rozmiar XL: długość obroży 60 - 65 cm</p>"
"5874","Smycz z obrożą Eskadron CS hibiscus-white-toffee, czerwie-biel-beż SS2014","Obroża dla psa w komplecie ze smyczą firmy Eskadron Classic Sports, wiosna-lato 2014. Wykonana z solidnego materiału, ozdobiona nadrukami i naszywką firmy. Posiada możliwość regulacji długości.<br/>
Rozmiar S: długość obroży 34-38 cm<br/>
<br/>
Rozmiar M: długość obroży 41 - 48 cm<br/>
<br/>
Rozmiar L: długość obroży 47- 53 cm<br/>
<br/>
Rozmiar XL: długość obroży 60 - 65 cm","89.00 PLN","89.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-cs-hibiscus-white-toffee-czerwie-biel-beż-ss2014-5874.html","http://www.pegazshop.pl/18753/smycz-z-obrożą-eskadron-cs-hibiscus-white-toffee-czerwie-biel-beż-ss2014.jpg","Obroże dla psa","Eskadron","4047182873271","431758757 XL 2014","<p>Obroża dla psa w komplecie ze smyczą firmy Eskadron Classic Sports, wiosna-lato 2014. Wykonana z solidnego materiału, ozdobiona nadrukami i naszywką firmy. Posiada możliwość regulacji długości.<br/>Rozmiar S: długość obroży 34-38 cm<br/><br/>Rozmiar M: długość obroży 41 - 48 cm<br/><br/>Rozmiar L: długość obroży 47- 53 cm<br/><br/>Rozmiar XL: długość obroży 60 - 65 cm</p>"
"5879","Smycz z obrożą Eskadron CS blue-white-toffee, niebieski-biel-beż SS2014","Obroża dla psa w komplecie ze smyczą firmy Eskadron Classic Sports, wiosna-lato 2014. Wykonana z solidnego materiału, ozdobiona nadrukami i naszywką firmy. Posiada możliwość regulacji długości do 1,90 m.<br/>
Rozmiar S: długość obroży 34-38 cm<br/>
<br/>
Rozmiar M: długość obroży 41 - 48 cm<br/>
<br/>
Rozmiar L: długość obroży 47- 53 cm<br/>
<br/>
Rozmiar XL: długość obroży 60 - 65 cm","89.00 PLN","89.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-cs-blue-white-toffee-niebieski-biel-beż-ss2014-5879.html","http://www.pegazshop.pl/18744/smycz-z-obrożą-eskadron-cs-blue-white-toffee-niebieski-biel-beż-ss2014.jpg","Obroże dla psa","Eskadron","4047182873219","431758704 L 2014","<p>Obroża dla psa w komplecie ze smyczą firmy Eskadron Classic Sports, wiosna-lato 2014. Wykonana z solidnego materiału, ozdobiona nadrukami i naszywką firmy. Posiada możliwość regulacji długości do 1,90 m.<br/>Rozmiar S: długość obroży 34-38 cm<br/><br/>Rozmiar M: długość obroży 41 - 48 cm<br/><br/>Rozmiar L: długość obroży 47- 53 cm<br/><br/>Rozmiar XL: długość obroży 60 - 65 cm</p>"
"5881","Smycz z obrożą Eskadron CS pink-white-darknavy, róż-biel-czerń SS2015","Obroża z komplecie ze smyczą z kolekcji Eskadron Classic Sports wiosna-lato 2015. Wykonana z mocnej i wytrzymałej taśmy. W stylowych kolorach kolekcji. Smycz posiadam możliwość trójstopniowej regulacji długości, zakończona karabińczykami.<br/>
Długość: 1,90 m.  <br/>
<br/>
Rozmiar S: długość obroży 34-38 cm; <br/>
Rozmiar M: długość obroży 41 - 48 cm; <br/>
Rozmiar L: długość obroży 47- 53 cm; <br/>
Rozmiar XL: długość obroży 60 - 65 cm;","89.00 PLN","89.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-cs-pink-white-darknavy-róż-biel-czerń-ss2015-5881.html","http://www.pegazshop.pl/18759/smycz-z-obrożą-eskadron-cs-pink-white-darknavy-róż-biel-czerń-ss2015.jpg","Obroże dla psa","Eskadron","4055377194100","431798747 M 2015","<p>Obroża z komplecie ze smyczą z kolekcji Eskadron Classic Sports wiosna-lato 2015. Wykonana z mocnej i wytrzymałej taśmy. W stylowych kolorach kolekcji. Smycz posiadam możliwość trójstopniowej regulacji długości, zakończona karabińczykami.<br/>Długość: 1,90 m.  <br/><br/>Rozmiar S: długość obroży 34-38 cm; <br/>Rozmiar M: długość obroży 41 - 48 cm; <br/>Rozmiar L: długość obroży 47- 53 cm; <br/>Rozmiar XL: długość obroży 60 - 65 cm;</p>"
"5882","Smycz z obrożą Eskadron NG Stars anthra-white SS2016","Obroża dla psa w komplecie ze smyczą firmy Eskadron Next Generation wiosna-lato 2016. Wykonana z solidnego materiału zdobionego gwiazdkami. Posiada możliwość regulacji dlugości do 1,90 m.<br/>
Rozmiar S: długość obroży 34-38 cm<br/>
<br/>
Rozmiar M: długość obroży 41 - 48 cm<br/>
<br/>
Rozmiar L: długość obroży 47- 53 cm<br/>
<br/>
Rozmiar XL: długość obroży 60 - 65 cm","119.00 PLN","119.00 PLN,119.00 PLN,119.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-ng-stars-anthra-white-ss2016-5882.html","http://www.pegazshop.pl/18754/smycz-z-obrożą-eskadron-ng-stars-anthra-white-ss2016.jpg","Obroże dla psa","Eskadron","4055377434916","431843677 L 2016","<p>Obroża dla psa w komplecie ze smyczą firmy Eskadron Next Generation wiosna-lato 2016. Wykonana z solidnego materiału zdobionego gwiazdkami. Posiada możliwość regulacji dlugości do 1,90 m.<br/>Rozmiar S: długość obroży 34-38 cm<br/><br/>Rozmiar M: długość obroży 41 - 48 cm<br/><br/>Rozmiar L: długość obroży 47- 53 cm<br/><br/>Rozmiar XL: długość obroży 60 - 65 cm</p>"
"5883","Smycz z obrożą Eskadron NG Vintage czarny-fuksja","Obroża dla psa w komplecie ze smyczą  z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonana z mocnego, a zarazem miękkiego w dotyku materiału. Ozdobionego delikatnymi ćwiekami.  Posiada możliwość regulacji długości.<br/>
Rozmiar S: długość obroży 34-38 cm<br/>
<br/>
Rozmiar M: długość obroży 41 - 48 cm<br/>
<br/>
Rozmiar L: długość obroży 47- 53 cm<br/>
<br/>
Rozmiar XL: długość obroży 60 - 65 cm","135.00 PLN","135.00 PLN,135.00 PLN,135.00 PLN,135.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-ng-vintage-czarny-fuksja-5883.html","http://www.pegazshop.pl/18755/smycz-z-obrożą-eskadron-ng-vintage-czarny-fuksja.jpg","Obroże dla psa","Eskadron","4055377274604","431823516 L","<p>Obroża dla psa w komplecie ze smyczą  z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonana z mocnego, a zarazem miękkiego w dotyku materiału. Ozdobionego delikatnymi ćwiekami.  Posiada możliwość regulacji długości.<br/>Rozmiar S: długość obroży 34-38 cm<br/><br/>Rozmiar M: długość obroży 41 - 48 cm<br/><br/>Rozmiar L: długość obroży 47- 53 cm<br/><br/>Rozmiar XL: długość obroży 60 - 65 cm</p>"
"5886","Smycz z obrożą Eskadron CS chocochip, beżowa SS2017","Obroża dla psa w komplecie ze smyczą firmy Eskadron z kolekcji Classic Sports wiosna-lato 2017.<br/>
 Elegancka, solidnie wykonana plecionka posiada możliwość trójstopniowej regulacji długości. <br/>
Rozmiar S: długość obroży 34-38 cm<br/>
Rozmiar M: długość obroży 41 - 48 cm<br/>
Rozmiar L: długość obroży 47- 53 cm<br/>
Rozmiar XL: długość obroży 60 - 65 cm","109.00 PLN","109.00 PLN,109.00 PLN","https://www.pegazshop.pl/smycz-z-obrożą-eskadron-cs-chocochip-beżowa-ss2017-5886.html","http://www.pegazshop.pl/18767/smycz-z-obrożą-eskadron-cs-chocochip-beżowa-ss2017.jpg","Obroże dla psa","Eskadron","4055377767007","433878825 S 2017","<p>Obroża dla psa w komplecie ze smyczą firmy Eskadron z kolekcji Classic Sports wiosna-lato 2017.<br/> Elegancka, solidnie wykonana plecionka posiada możliwość trójstopniowej regulacji długości. <br/>Rozmiar S: długość obroży 34-38 cm<br/>Rozmiar M: długość obroży 41 - 48 cm<br/>Rozmiar L: długość obroży 47- 53 cm<br/>Rozmiar XL: długość obroży 60 - 65 cm</p>"
"5888","Obroża dla psa Ekkia Diego & Luna","<p>Obroża dla psa firmy Ekkia. Wykonana z ekologicznej skóry. Zapinana na klamrę, solidna.</p>","49.00 PLN","72.00 PLN,79.00 PLN,49.00 PLN","https://www.pegazshop.pl/obroza-dla-psa-ekkia-diego-luna-5888.html","http://www.pegazshop.pl/6639/obroza-dla-psa-ekkia-diego-luna.jpg","Obroże dla psa","Ekkia","3338025566162","409210035-35","<p>Obroża dla psa firmy Ekkia. Wykonana z ekologicznej skóry. Zapinana na klamrę, solidna.</p>"
