"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"10642","Koszulka damska Pikeur Nelia czarna 2019","Prosta, kobieca, bawełniana koszulka z cekinowym napisem Pikeur na piersi. Materiał sprawia wrażenie przecieranego. Doskonale sprawdza się w upalne dni.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-nelia-czarna-2019-10642.html#/rozmiar-34/kolor-czarny","http://www.pegazshop.pl/18440/koszulka-damska-pikeur-nelia-czarna-2019.jpg","Wyprzedaż","Pikeur","4060795820999","NELIA 1942/36 2019"
"10642","Koszulka damska Pikeur Nelia czarna 2019","Prosta, kobieca, bawełniana koszulka z cekinowym napisem Pikeur na piersi. Materiał sprawia wrażenie przecieranego. Doskonale sprawdza się w upalne dni.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-nelia-czarna-2019-10642.html#/rozmiar-38/kolor-czarny","http://www.pegazshop.pl/18440/koszulka-damska-pikeur-nelia-czarna-2019.jpg","Wyprzedaż","Pikeur","4060795820999","NELIA 1942/36 2019"
"10644","Koszulka damska Pikeur Uljana Prime ciemny róż 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019-10644.html#/rozmiar-34/kolor-ciemny_róż","http://www.pegazshop.pl/18442/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019.jpg","Wyprzedaż","Pikeur","4060795810136","ULJANA PRIME 1386/34 2019"
"10644","Koszulka damska Pikeur Uljana Prime ciemny róż 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019-10644.html#/rozmiar-36/kolor-ciemny_róż","http://www.pegazshop.pl/18442/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019.jpg","Wyprzedaż","Pikeur","4060795810136","ULJANA PRIME 1386/34 2019"
"10644","Koszulka damska Pikeur Uljana Prime ciemny róż 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","79.98 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019-10644.html#/rozmiar-40/kolor-ciemny_róż","http://www.pegazshop.pl/18442/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019.jpg","Wyprzedaż","Pikeur","4060795810136","ULJANA PRIME 1386/34 2019"
"10644","Koszulka damska Pikeur Uljana Prime ciemny róż 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","92.38 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019-10644.html#/rozmiar-38/kolor-ciemny_róż","http://www.pegazshop.pl/18442/koszulka-damska-pikeur-uljana-prime-ciemny-róż-2019.jpg","Wyprzedaż","Pikeur","4060795810136","ULJANA PRIME 1386/34 2019"
"10648","Koszulka damska Pikeur Uljana Prime szara 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-szara-2019-10648.html#/rozmiar-34/kolor-szary","http://www.pegazshop.pl/18445/koszulka-damska-pikeur-uljana-prime-szara-2019.jpg","Wyprzedaż","Pikeur","4060795810211","ULJANA PRIME 1381/34 2019"
"10648","Koszulka damska Pikeur Uljana Prime szara 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-szara-2019-10648.html#/rozmiar-40/kolor-szary","http://www.pegazshop.pl/18445/koszulka-damska-pikeur-uljana-prime-szara-2019.jpg","Wyprzedaż","Pikeur","4060795810211","ULJANA PRIME 1381/34 2019"
"10648","Koszulka damska Pikeur Uljana Prime szara 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-szara-2019-10648.html#/rozmiar-36/kolor-szary","http://www.pegazshop.pl/18445/koszulka-damska-pikeur-uljana-prime-szara-2019.jpg","Wyprzedaż","Pikeur","4060795810211","ULJANA PRIME 1381/34 2019"
"10648","Koszulka damska Pikeur Uljana Prime szara 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-szara-2019-10648.html#/rozmiar-38/kolor-szary","http://www.pegazshop.pl/18445/koszulka-damska-pikeur-uljana-prime-szara-2019.jpg","Wyprzedaż","Pikeur","4060795810211","ULJANA PRIME 1381/34 2019"
"10649","Derka siatkowa z kapturem Busse musztardowa","Idealna letnia derka firmy Busse chroniąca konia przed muchami i gzami, nadaje się do stajni, na padok i na pastwisko. Bardzo wytrzymały materiał: 100% poliester o delikatnej strukturze splotu. Podszyta gładkim nylonem w okolicy grzywy, ogona, klatki pier","399.00 PLN","339.15 PLN","https://www.pegazshop.pl/derka-siatkowa-z-kapturem-busse-musztardowa-10649.html#/rozmiar-135_cm/kolor-musztardowy","http://www.pegazshop.pl/11942/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11943/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11944/derka-siatkowa-z-kapturem-busse-musztardowa.jpg","Derki siatkowe","Busse","4026107206448","603067.C83.144."
"10649","Derka siatkowa z kapturem Busse musztardowa","Idealna letnia derka firmy Busse chroniąca konia przed muchami i gzami, nadaje się do stajni, na padok i na pastwisko. Bardzo wytrzymały materiał: 100% poliester o delikatnej strukturze splotu. Podszyta gładkim nylonem w okolicy grzywy, ogona, klatki pier","399.00 PLN","339.15 PLN","https://www.pegazshop.pl/derka-siatkowa-z-kapturem-busse-musztardowa-10649.html#/rozmiar-155_cm/kolor-musztardowy","http://www.pegazshop.pl/11942/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11943/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11944/derka-siatkowa-z-kapturem-busse-musztardowa.jpg","Derki siatkowe","Busse","4026107206448","603067.C83.144."
"10649","Derka siatkowa z kapturem Busse musztardowa","Idealna letnia derka firmy Busse chroniąca konia przed muchami i gzami, nadaje się do stajni, na padok i na pastwisko. Bardzo wytrzymały materiał: 100% poliester o delikatnej strukturze splotu. Podszyta gładkim nylonem w okolicy grzywy, ogona, klatki pier","399.00 PLN","339.15 PLN","https://www.pegazshop.pl/derka-siatkowa-z-kapturem-busse-musztardowa-10649.html#/rozmiar-145_cm/kolor-musztardowy","http://www.pegazshop.pl/11942/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11943/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11944/derka-siatkowa-z-kapturem-busse-musztardowa.jpg","Derki siatkowe","Busse","4026107206448","603067.C83.144."
"10652","Kurtka damska Pikeur Benja oliwkowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-oliwkowa-2019-10652.html#/rozmiar-34/kolor-oliwkowy","http://www.pegazshop.pl/18922/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg","Wyprzedaż","Pikeur","4060795794689","BENJA 4860/34 2019"
"10652","Kurtka damska Pikeur Benja oliwkowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-oliwkowa-2019-10652.html#/rozmiar-36/kolor-oliwkowy","http://www.pegazshop.pl/18922/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg,http://www.pegazshop.pl/16528/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg","Wyprzedaż","Pikeur","4060795794689","BENJA 4860/34 2019"
"10652","Kurtka damska Pikeur Benja oliwkowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-oliwkowa-2019-10652.html#/rozmiar-40/kolor-oliwkowy","http://www.pegazshop.pl/18922/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg","Wyprzedaż","Pikeur","4060795794689","BENJA 4860/34 2019"
"10652","Kurtka damska Pikeur Benja oliwkowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-oliwkowa-2019-10652.html#/rozmiar-42/kolor-oliwkowy","http://www.pegazshop.pl/18922/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg","Wyprzedaż","Pikeur","4060795794689","BENJA 4860/34 2019"
"10652","Kurtka damska Pikeur Benja oliwkowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-oliwkowa-2019-10652.html#/rozmiar-38/kolor-oliwkowy","http://www.pegazshop.pl/18922/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg","Wyprzedaż","Pikeur","4060795794689","BENJA 4860/34 2019"
"10653","Kurtka damska Pikeur Marit pomarańczowa 2019","Lekka kurtka z ciekawymi laserowymi wycięciami na ramionach, kapturze i rękawach. Świetnie sprawdzi się wiosną, zanim przyjdą letnie upały. Śliski oddychający materiał i wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi i nie obciąża. Drobne pikowanie nie pogrubia sylwetki. Kaptur odpinany.","749.00 PLN","561.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-pomarańczowa-2019-10653.html#/rozmiar-36/kolor-pomarańczowy","http://www.pegazshop.pl/19061/kurtka-damska-pikeur-marit-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795794047","MARIT 4822/36 2019"
"10653","Kurtka damska Pikeur Marit pomarańczowa 2019","Lekka kurtka z ciekawymi laserowymi wycięciami na ramionach, kapturze i rękawach. Świetnie sprawdzi się wiosną, zanim przyjdą letnie upały. Śliski oddychający materiał i wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi i nie obciąża. Drobne pikowanie nie pogrubia sylwetki. Kaptur odpinany.","749.00 PLN","561.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-pomarańczowa-2019-10653.html#/rozmiar-38/kolor-pomarańczowy","http://www.pegazshop.pl/19061/kurtka-damska-pikeur-marit-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795794047","MARIT 4822/36 2019"
"10653","Kurtka damska Pikeur Marit pomarańczowa 2019","Lekka kurtka z ciekawymi laserowymi wycięciami na ramionach, kapturze i rękawach. Świetnie sprawdzi się wiosną, zanim przyjdą letnie upały. Śliski oddychający materiał i wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi i nie obciąża. Drobne pikowanie nie pogrubia sylwetki. Kaptur odpinany.","749.00 PLN","561.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-pomarańczowa-2019-10653.html#/rozmiar-34/kolor-pomarańczowy","http://www.pegazshop.pl/19061/kurtka-damska-pikeur-marit-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795794047","MARIT 4822/36 2019"
"10657","Bezrękawnik damski Pikeur Hanny srebrny 2019","Piękna kamizelka, lekko ocieplana, wyjątkową, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańcza sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","349.00 PLN","279.20 PLN","https://www.pegazshop.pl/bezrękawnik-damski-pikeur-hanny-srebrny-2019-10657.html#/rozmiar-34/kolor-srebrny","http://www.pegazshop.pl/19300/bezrękawnik-damski-pikeur-hanny-srebrny-2019.jpg","Wyprzedaż","Pikeur","4060795792630","HANNY 4816/34 2019"
"10657","Bezrękawnik damski Pikeur Hanny srebrny 2019","Piękna kamizelka, lekko ocieplana, wyjątkową, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańcza sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","349.00 PLN","431.20 PLN","https://www.pegazshop.pl/bezrękawnik-damski-pikeur-hanny-srebrny-2019-10657.html#/rozmiar-36/kolor-srebrny","http://www.pegazshop.pl/19300/bezrękawnik-damski-pikeur-hanny-srebrny-2019.jpg","Wyprzedaż","Pikeur","4060795792630","HANNY 4816/34 2019"
"10657","Bezrękawnik damski Pikeur Hanny srebrny 2019","Piękna kamizelka, lekko ocieplana, wyjątkową, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańcza sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","349.00 PLN","431.20 PLN","https://www.pegazshop.pl/bezrękawnik-damski-pikeur-hanny-srebrny-2019-10657.html#/rozmiar-38/kolor-srebrny","http://www.pegazshop.pl/19300/bezrękawnik-damski-pikeur-hanny-srebrny-2019.jpg","Wyprzedaż","Pikeur","4060795792630","HANNY 4816/34 2019"
"10662","Bryczesy Pikeur Udina Grip białe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","799.00 PLN","639.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-grip-białe-2019-10662.html#/rozmiar-36/kolor-biały","http://www.pegazshop.pl/19870/bryczesy-pikeur-udina-grip-białe-2019.jpg,http://www.pegazshop.pl/19871/bryczesy-pikeur-udina-grip-białe-2019.jpg","Wyprzedaż","Pikeur","4060795786486","UDINA GRIP 7933/36 2019"
"10662","Bryczesy Pikeur Udina Grip białe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","799.00 PLN","639.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-grip-białe-2019-10662.html#/rozmiar-38/kolor-biały","http://www.pegazshop.pl/19870/bryczesy-pikeur-udina-grip-białe-2019.jpg,http://www.pegazshop.pl/19871/bryczesy-pikeur-udina-grip-białe-2019.jpg","Wyprzedaż","Pikeur","4060795786486","UDINA GRIP 7933/36 2019"
"10662","Bryczesy Pikeur Udina Grip białe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","799.00 PLN","639.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-grip-białe-2019-10662.html#/rozmiar-34/kolor-biały","http://www.pegazshop.pl/19870/bryczesy-pikeur-udina-grip-białe-2019.jpg,http://www.pegazshop.pl/19871/bryczesy-pikeur-udina-grip-białe-2019.jpg","Wyprzedaż","Pikeur","4060795786486","UDINA GRIP 7933/36 2019"
"10669","Bryczesy Pikeur Udina Jeans Grip granatowe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","819.00 PLN","655.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-jeans-grip-granatowe-2019-10669.html#/rozmiar-34/kolor-granatowy","http://www.pegazshop.pl/19877/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg,http://www.pegazshop.pl/19878/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg","Wyprzedaż","Pikeur","4060795786172","UDINA JEANS G 7760/34 2019"
"10669","Bryczesy Pikeur Udina Jeans Grip granatowe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","819.00 PLN","439.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-jeans-grip-granatowe-2019-10669.html#/rozmiar-36/kolor-granatowy","http://www.pegazshop.pl/19877/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg,http://www.pegazshop.pl/19878/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg","Wyprzedaż","Pikeur","4060795786172","UDINA JEANS G 7760/34 2019"
"10669","Bryczesy Pikeur Udina Jeans Grip granatowe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","819.00 PLN","655.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-jeans-grip-granatowe-2019-10669.html#/rozmiar-38/kolor-granatowy","http://www.pegazshop.pl/19877/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg,http://www.pegazshop.pl/19878/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg","Wyprzedaż","Pikeur","4060795786172","UDINA JEANS G 7760/34 2019"
"10682","Pasek skórzany Pikeur Premium Gurtel srebrny 2019","Pasek do spodni firmy Pikeur. Wykonany z wysokogatunkowej skóry.","239.00 PLN","191.20 PLN","https://www.pegazshop.pl/pasek-skórzany-pikeur-premium-gurtel-srebrny-2019-10682.html#/rozmiar-95_cm/kolor-srebrny","http://www.pegazshop.pl/17843/pasek-skórzany-pikeur-premium-gurtel-srebrny-2019.jpg","Wyprzedaż","Pikeur","4060795815124","PREMIUM GURTE 1566/95 2019"
"10685","Pasek skórzany Pikeur Premium Gurtel grafitowy połysk 2019","Pasek do spodni firmy Pikeur. Wykonany z wysokogatunkowej skóry.","239.00 PLN","191.20 PLN","https://www.pegazshop.pl/pasek-skórzany-pikeur-premium-gurtel-grafitowy-połysk-2019-10685.html#/rozmiar-95_cm/kolor-grafitowy_połysk","http://www.pegazshop.pl/17845/pasek-skórzany-pikeur-premium-gurtel-grafitowy-połysk-2019.jpg","Wyprzedaż","Pikeur","4060795815162","PREMIUM GURTE 1567/95 2019"
"10790","Kalosze z futerkiem Eskadron Classic Sports fusion coral 2019","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron.","145.00 PLN","116.00 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019-10790.html#/rozmiar-s/kolor-fusion_coral","http://www.pegazshop.pl/19900/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg,http://www.pegazshop.pl/19901/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg","Kalosze","Eskadron","4060795842120","672065 786 910 / S"
"10790","Kalosze z futerkiem Eskadron Classic Sports fusion coral 2019","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron.","145.00 PLN","116.00 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019-10790.html#/rozmiar-m/kolor-fusion_coral","http://www.pegazshop.pl/19900/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg,http://www.pegazshop.pl/19901/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg","Kalosze","Eskadron","4060795842120","672065 786 910 / S"
"10790","Kalosze z futerkiem Eskadron Classic Sports fusion coral 2019","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron.","145.00 PLN","116.00 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019-10790.html#/rozmiar-l/kolor-fusion_coral","http://www.pegazshop.pl/19900/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg,http://www.pegazshop.pl/19901/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg","Kalosze","Eskadron","4060795842120","672065 786 910 / S"
"10790","Kalosze z futerkiem Eskadron Classic Sports fusion coral 2019","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron.","145.00 PLN","116.00 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019-10790.html#/rozmiar-xl/kolor-fusion_coral","http://www.pegazshop.pl/19900/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg,http://www.pegazshop.pl/19901/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg","Kalosze","Eskadron","4060795842120","672065 786 910 / S"
"10790","Kalosze z futerkiem Eskadron Classic Sports fusion coral 2019","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron.","145.00 PLN","124.00 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019-10790.html#/rozmiar-xxl/kolor-fusion_coral","http://www.pegazshop.pl/19900/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg,http://www.pegazshop.pl/19901/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg","Kalosze","Eskadron","4060795842120","672065 786 910 / S"
"10796","Bandaże polarowe Eskadron Clasic Sports Seapine Green 2019","Bandaże polarowe firmy Eskadron z kolekcji Classic Sports 2019. Wykonane z wysokiej jakości polaru. Zapinane na mocne rzepy. Doskonale sprawdzą się podczas treningu oraz w stajni. Długość: 350 cm.","105.00 PLN","84.00 PLN","https://www.pegazshop.pl/bandaże-polarowe-eskadron-clasic-sports-seapine-green-2019-10796.html#/rozmiar-full/kolor-seapine_green","http://www.pegazshop.pl/17156/bandaże-polarowe-eskadron-clasic-sports-seapine-green-2019.jpg","Bandaże polarowe","Eskadron","4060795844797","610065 270 560 / FULL"
"10796","Bandaże polarowe Eskadron Clasic Sports Seapine Green 2019","Bandaże polarowe firmy Eskadron z kolekcji Classic Sports 2019. Wykonane z wysokiej jakości polaru. Zapinane na mocne rzepy. Doskonale sprawdzą się podczas treningu oraz w stajni. Długość: 350 cm.","105.00 PLN","84.00 PLN","https://www.pegazshop.pl/bandaże-polarowe-eskadron-clasic-sports-seapine-green-2019-10796.html#/rozmiar-pony/kolor-seapine_green","http://www.pegazshop.pl/17156/bandaże-polarowe-eskadron-clasic-sports-seapine-green-2019.jpg","Bandaże polarowe","Eskadron","4060795844797","610065 270 560 / FULL"
