"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"5271","Czaprak Eskadron Platinum Glossy Performance silvergrey, szary 2016","Czaprak z kolekcji Eskadron Platinum 2016. Wykonany z bawełny. Wierzchnia warstwa uszyta z połyskującego materiału. Pikowany w fikuśne kwardaty. Posiada grubsze wypełnienie oraz podszyty jest materiałem Cool-Dry. Obszyty elegancką lamówką. W górnej części","269.00 PLN","215.20 PLN,215.20 PLN","https://www.pegazshop.pl/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016-5271.html","http://www.pegazshop.pl/40413/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016.jpg,http://www.pegazshop.pl/40414/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016.jpg,http://www.pegazshop.pl/40415/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016.jpg,http://www.pegazshop.pl/40416/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016.jpg,http://www.pegazshop.pl/40417/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016.jpg,http://www.pegazshop.pl/40418/czaprak-eskadron-platinum-glossy-performance-silvergrey-szary-2016.jpg","Czapraki/pady","Eskadron","4055377499564","205024010 DL 2016","Czaprak z kolekcji Eskadron Platinum 2016. Wykonany z bawełny. Wierzchnia warstwa uszyta z połyskującego materiału. Pikowany w fikuśne kwardaty. Posiada grubsze wypełnienie oraz podszyty jest materiałem Cool-Dry. Obszyty elegancką lamówką. W górnej części"
"5350","Czaprak Eskadron NG Patch-Me darkbasalt, czarny AW2015","Czaprak z kolekcji Eskadron Next Generation jesień-zima 2015. Wykonany z wysokiej jakości materiałów. Posiada mocowane na rzep zdobienia, które można dodatkowo udekorować. Obszyty lamówką w kontrastowych kolorach.","359.00 PLN","233.35 PLN,213.85 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-patch-me-darkbasalt-czarny-aw2015-5350.html","http://www.pegazshop.pl/19196/czaprak-eskadron-ng-patch-me-darkbasalt-czarny-aw2015.jpg,http://www.pegazshop.pl/5760/czaprak-eskadron-ng-patch-me-darkbasalt-czarny-aw2015.jpg","Czapraki/pady","Eskadron","4055377275304","217824178 DL 2015","Czaprak z kolekcji Eskadron Next Generation jesień-zima 2015. Wykonany z wysokiej jakości materiałów. Posiada mocowane na rzep zdobienia, które można dodatkowo udekorować. Obszyty lamówką w kontrastowych kolorach."
"5354","Czaprak Eskadron NG Quad darkbasalt, czarny AW2015","Czaprak z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonany z wysokiej jakości materiałów. Materiał wierzchni to gruba bawełna. Pikowany w kwadraty. Podszyty materiałem, który dobrze odprowadza wilgoć. Czaprak ozdobiony nadrukiem w kształcie s","359.00 PLN","215.40 PLN,215.40 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-quad-darkbasalt-czarny-aw2015-5354.html","http://www.pegazshop.pl/19627/czaprak-eskadron-ng-quad-darkbasalt-czarny-aw2015.jpg,http://www.pegazshop.pl/5768/czaprak-eskadron-ng-quad-darkbasalt-czarny-aw2015.jpg,http://www.pegazshop.pl/5770/czaprak-eskadron-ng-quad-darkbasalt-czarny-aw2015.jpg,http://www.pegazshop.pl/19628/czaprak-eskadron-ng-quad-darkbasalt-czarny-aw2015.jpg","Czapraki/pady","Eskadron","4055377274444","214824178 DL 2015","Czaprak z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonany z wysokiej jakości materiałów. Materiał wierzchni to gruba bawełna. Pikowany w kwadraty. Podszyty materiałem, który dobrze odprowadza wilgoć. Czaprak ozdobiony nadrukiem w kształcie s"
"5357","Czaprak Eskadron NG Quad cloudgrey, szary AW2015","Czaprak z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonany z wysokiej jakości materiałów. Materiał wierzchni to gruba bawełna. Pikowany w kwadraty. Podszyty materiałem, który dobrze odprowadza wilgoć. Czaprak ozdobiony nadrukiem w kształcie s","359.00 PLN","287.20 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-quad-cloudgrey-szary-aw2015-5357.html","http://www.pegazshop.pl/5780/czaprak-eskadron-ng-quad-cloudgrey-szary-aw2015.jpg,http://www.pegazshop.pl/19634/czaprak-eskadron-ng-quad-cloudgrey-szary-aw2015.jpg","Czapraki/pady","Eskadron","4055377274321","214824111 DL 2015","Czaprak z kolekcji Eskadron Next Generation, jesień-zima 2015. Wykonany z wysokiej jakości materiałów. Materiał wierzchni to gruba bawełna. Pikowany w kwadraty. Podszyty materiałem, który dobrze odprowadza wilgoć. Czaprak ozdobiony nadrukiem w kształcie s"
"5377","Czaprak HKM Paradiso różowo-brązowy","Czaprak Paradiso firmy HKM delikatnie pikowany w oryginalny wzór. Posiada zapinane na rzepy paski do przystuł oraz wypełnienie z waty i pianki. Ozdobiony delikatną lamówką, łatwy w pielęgnacji, wchłaniający wilgoć. Wykonany 100% z poliestru.","152.00 PLN","121.60 PLN","https://www.pegazshop.pl/czaprak-hkm-paradiso-różowo-brązowy-5377.html","http://www.pegazshop.pl/5817/czaprak-hkm-paradiso-różowo-brązowy.jpg","Czapraki/pady","HKM","4057052055027","77762139.0155","Czaprak Paradiso firmy HKM delikatnie pikowany w oryginalny wzór. Posiada zapinane na rzepy paski do przystuł oraz wypełnienie z waty i pianki. Ozdobiony delikatną lamówką, łatwy w pielęgnacji, wchłaniający wilgoć. Wykonany 100% z poliestru."
"5417","Czaprak Eskadron NG Polopad Big Star, oliwkowy SS2015","Czaprak z kolekcji Eskadron Next Generation wiosna-lato 2015. Wykonany z wysokiej jakości materiałów. Pikowany w poziome pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony naszyciem z charakterystycznym symbolem kolekcji. Ob","349.00 PLN","202.42 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-polopad-big-star-oliwkowy-ss2015-5417.html","http://www.pegazshop.pl/5886/czaprak-eskadron-ng-polopad-big-star-oliwkowy-ss2015.jpg,http://www.pegazshop.pl/19676/czaprak-eskadron-ng-polopad-big-star-oliwkowy-ss2015.jpg","Czapraki/pady","Eskadron","4055377207022","212803521 VS 2015","Czaprak z kolekcji Eskadron Next Generation wiosna-lato 2015. Wykonany z wysokiej jakości materiałów. Pikowany w poziome pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony naszyciem z charakterystycznym symbolem kolekcji. Ob"
"5446","Czaprak Eskadron NG Big Square anthracite feather, antracytowy SS2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w duże romby. Podszyty materiałem odprowadzającym pot. Ozdobiony pionowym pasem z oryginalnym wzorem na którym widnieje napis Eskadron. Obszyty su","295.00 PLN","221.25 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-big-square-anthracite-feather-antracytowy-ss2017-5446.html","http://www.pegazshop.pl/5961/czaprak-eskadron-ng-big-square-anthracite-feather-antracytowy-ss2017.jpg,http://www.pegazshop.pl/19698/czaprak-eskadron-ng-big-square-anthracite-feather-antracytowy-ss2017.jpg","Czapraki/pady","Eskadron","4055377762606","213884177 VS 2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w duże romby. Podszyty materiałem odprowadzającym pot. Ozdobiony pionowym pasem z oryginalnym wzorem na którym widnieje napis Eskadron. Obszyty su"
"5448","Czaprak Eskadron NG Bicross anthracite aloha, antracyt-kwiaty SS2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości materiałów. Pikowany w duże romby. Podszyty materiałem odprowadzającym pot. Ozdobiony naszyciem z oryginalnym wzorem, na którym jest umieszczony napis Eskadron. Obs","295.00 PLN","221.25 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-bicross-anthracite-aloha-antracyt-kwiaty-ss2017-5448.html","http://www.pegazshop.pl/5965/czaprak-eskadron-ng-bicross-anthracite-aloha-antracyt-kwiaty-ss2017.jpg,http://www.pegazshop.pl/19707/czaprak-eskadron-ng-bicross-anthracite-aloha-antracyt-kwiaty-ss2017.jpg","Czapraki/pady","Eskadron","4055377762415","212884177 VS 2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości materiałów. Pikowany w duże romby. Podszyty materiałem odprowadzającym pot. Ozdobiony naszyciem z oryginalnym wzorem, na którym jest umieszczony napis Eskadron. Obs"
"5450","Czaprak Eskadron NG Big Square anthracite aloha, antracytowy-kwiaty SS2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Posiada grube wypełnienie. Pikowany w duże kwadraty. Ozdobiony pionowym pasem z oryginalnym wzorem na którym jest umieszczony napis Eskadron.","295.00 PLN","236.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-big-square-anthracite-aloha-antracytowy-kwiaty-ss2017-5450.html","http://www.pegazshop.pl/40753/czaprak-eskadron-ng-big-square-anthracite-aloha-antracytowy-kwiaty-ss2017.jpg,http://www.pegazshop.pl/40754/czaprak-eskadron-ng-big-square-anthracite-aloha-antracytowy-kwiaty-ss2017.jpg,http://www.pegazshop.pl/40755/czaprak-eskadron-ng-big-square-anthracite-aloha-antracytowy-kwiaty-ss2017.jpg,http://www.pegazshop.pl/40756/czaprak-eskadron-ng-big-square-anthracite-aloha-antracytowy-kwiaty-ss2017.jpg","Czapraki/pady","Eskadron","4055377762033","206884177 VS 2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Posiada grube wypełnienie. Pikowany w duże kwadraty. Ozdobiony pionowym pasem z oryginalnym wzorem na którym jest umieszczony napis Eskadron."
"5453","Czaprak Eskadron NG Polopad ethno smokedblue, szary-zygzaki SS2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w poziome pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony silikonowym napisem i gustownym logo kolekcji.","295.00 PLN","250.75 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-polopad-ethno-smokedblue-szary-zygzaki-ss2017-5453.html","http://www.pegazshop.pl/41264/czaprak-eskadron-ng-polopad-ethno-smokedblue-szary-zygzaki-ss2017.jpg,http://www.pegazshop.pl/41265/czaprak-eskadron-ng-polopad-ethno-smokedblue-szary-zygzaki-ss2017.jpg,http://www.pegazshop.pl/41266/czaprak-eskadron-ng-polopad-ethno-smokedblue-szary-zygzaki-ss2017.jpg,http://www.pegazshop.pl/41267/czaprak-eskadron-ng-polopad-ethno-smokedblue-szary-zygzaki-ss2017.jpg","Czapraki/pady","Eskadron","4055377762163","210884244 VS 2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w poziome pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony silikonowym napisem i gustownym logo kolekcji."
"5455","Czaprak Eskadron NG Polopad feather anthratice, antracyt piórka SS2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w poziome pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony silikonowym napisem i gustownym logo kolekcji.","295.00 PLN","250.75 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-polopad-feather-anthratice-antracyt-piórka-ss2017-5455.html","http://www.pegazshop.pl/41272/czaprak-eskadron-ng-polopad-feather-anthratice-antracyt-piórka-ss2017.jpg,http://www.pegazshop.pl/41273/czaprak-eskadron-ng-polopad-feather-anthratice-antracyt-piórka-ss2017.jpg,http://www.pegazshop.pl/41274/czaprak-eskadron-ng-polopad-feather-anthratice-antracyt-piórka-ss2017.jpg,http://www.pegazshop.pl/41275/czaprak-eskadron-ng-polopad-feather-anthratice-antracyt-piórka-ss2017.jpg","Czapraki/pady","Eskadron","4055377762262","210884277 VS 2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w poziome pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony silikonowym napisem i gustownym logo kolekcji."
"5456","Czaprak Eskadron NG Polopad aloha, kwiaty SS2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w ukośne pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony sylikonowym napisem i gustownym logo kolekcji.","295.00 PLN","250.75 PLN","https://www.pegazshop.pl/czaprak-eskadron-ng-polopad-aloha-kwiaty-ss2017-5456.html","http://www.pegazshop.pl/41276/czaprak-eskadron-ng-polopad-aloha-kwiaty-ss2017.jpg,http://www.pegazshop.pl/41277/czaprak-eskadron-ng-polopad-aloha-kwiaty-ss2017.jpg,http://www.pegazshop.pl/41278/czaprak-eskadron-ng-polopad-aloha-kwiaty-ss2017.jpg,http://www.pegazshop.pl/41279/czaprak-eskadron-ng-polopad-aloha-kwiaty-ss2017.jpg","Czapraki/pady","Eskadron","4055377762316","210884283 VS 2017","Czaprak z kolekcji Eskadron Next Generation, wiosna-lato 2017. Wykonany z wysokiej jakości bawełny. Pikowany w ukośne pasy. Podszyty specjalną siateczką, która skutecznie odprowadza wilgoć. Ozdobiony sylikonowym napisem i gustownym logo kolekcji."
"5541","Czaprak HKM Love Minnie antracytowy","Czaprak Love Minnie firmy HKM. Wykonany z poliesteru, materiału błyskawicznie pochłaniającego wilgoć i oddającego go na zewnątrz. Wewnątrz posiada piankowe oraz bawełniane wypełnienie, które świetnie amortyzuje wstrząsy. Pikowany w interesujący wzór myszk","209.00 PLN","167.20 PLN,167.20 PLN,167.20 PLN","https://www.pegazshop.pl/czaprak-hkm-love-minnie-antracytowy-5541.html","http://www.pegazshop.pl/31943/czaprak-hkm-love-minnie-antracytowy.jpg,http://www.pegazshop.pl/31944/czaprak-hkm-love-minnie-antracytowy.jpg,http://www.pegazshop.pl/31945/czaprak-hkm-love-minnie-antracytowy.jpg,http://www.pegazshop.pl/31946/czaprak-hkm-love-minnie-antracytowy.jpg,http://www.pegazshop.pl/31947/czaprak-hkm-love-minnie-antracytowy.jpg,http://www.pegazshop.pl/31948/czaprak-hkm-love-minnie-antracytowy.jpg,http://www.pegazshop.pl/31949/czaprak-hkm-love-minnie-antracytowy.jpg","Czapraki/pady","HKM","4057052299834","107059500.0144","Czaprak Love Minnie firmy HKM. Wykonany z poliesteru, materiału błyskawicznie pochłaniającego wilgoć i oddającego go na zewnątrz. Wewnątrz posiada piankowe oraz bawełniane wypełnienie, które świetnie amortyzuje wstrząsy. Pikowany w interesujący wzór myszk"
"5569","Czaprak HKM Olaf's Frozen Adventure granatowy","Czaprak z kolekcji Disney Olaf's Frozen Adventure firmy HKM. Posiada oryginalny wygląd, który na pewno spodoba się wszystkim fanom Frozen. Zdobiony wizerunkiem tytułowego Olafa. Pochłania wilgoć, zapewnia doskonałą cyrkulację powietrza oraz idealnie dopas","189.00 PLN","151.20 PLN,151.20 PLN,151.20 PLN","https://www.pegazshop.pl/czaprak-hkm-olaf-s-frozen-adventure-granatowy-5569.html","http://www.pegazshop.pl/31901/czaprak-hkm-olaf-s-frozen-adventure-granatowy.jpg,http://www.pegazshop.pl/31902/czaprak-hkm-olaf-s-frozen-adventure-granatowy.jpg,http://www.pegazshop.pl/31903/czaprak-hkm-olaf-s-frozen-adventure-granatowy.jpg,http://www.pegazshop.pl/31904/czaprak-hkm-olaf-s-frozen-adventure-granatowy.jpg,http://www.pegazshop.pl/31905/czaprak-hkm-olaf-s-frozen-adventure-granatowy.jpg","Czapraki/pady","HKM","4057052283116","106846900.0872","Czaprak z kolekcji Disney Olaf's Frozen Adventure firmy HKM. Posiada oryginalny wygląd, który na pewno spodoba się wszystkim fanom Frozen. Zdobiony wizerunkiem tytułowego Olafa. Pochłania wilgoć, zapewnia doskonałą cyrkulację powietrza oraz idealnie dopas"
"5627","Czaprak HKM niebiesko-złoty","Czaprak firmy HKM delikatnie pikowany. Wykonany z materiału który doskonale wchłania pot. Posiada wewnątrz wkładkę z waty poliestrowej. Dzięki swojemu krojowi idealnie dopasowuje się do siodła.  Posiada paski do siodła zapinane na rzepy. Materiał: 65% pol","115.00 PLN","97.75 PLN","https://www.pegazshop.pl/czaprak-hkm-niebiesko-złoty--5627.html","http://www.pegazshop.pl/6363/czaprak-hkm-niebiesko-złoty-.jpg","Czapraki/pady","HKM","4000315738007","73816572.0646","Czaprak firmy HKM delikatnie pikowany. Wykonany z materiału który doskonale wchłania pot. Posiada wewnątrz wkładkę z waty poliestrowej. Dzięki swojemu krojowi idealnie dopasowuje się do siodła.  Posiada paski do siodła zapinane na rzepy. Materiał: 65% pol"
"5685","Czaprak Eskadron CS Big Square Cotton silver pearl, szary AW2018","Czaprak Big Square Cotton z kolekcji Eskadron Classic Sports Jesień-Zima 2018. Wykonany z wysokiej jakości bawełny, podszyty specjalną siateczką, która doskonale odprowadza wilgoć. Posiada miękkie wypełnienie, które podwyższa komfort użytkowania oraz amor","289.00 PLN","245.65 PLN,245.65 PLN","https://www.pegazshop.pl/czaprak-eskadron-cs-big-square-cotton-silver-pearl-szary-aw2018-5685.html","http://www.pegazshop.pl/40886/czaprak-eskadron-cs-big-square-cotton-silver-pearl-szary-aw2018.jpg,http://www.pegazshop.pl/40887/czaprak-eskadron-cs-big-square-cotton-silver-pearl-szary-aw2018.jpg,http://www.pegazshop.pl/40888/czaprak-eskadron-cs-big-square-cotton-silver-pearl-szary-aw2018.jpg,http://www.pegazshop.pl/40889/czaprak-eskadron-cs-big-square-cotton-silver-pearl-szary-aw2018.jpg,http://www.pegazshop.pl/40890/czaprak-eskadron-cs-big-square-cotton-silver-pearl-szary-aw2018.jpg","Czapraki/pady","Eskadron","4060795753518","206954110 VS 2018","Czaprak Big Square Cotton z kolekcji Eskadron Classic Sports Jesień-Zima 2018. Wykonany z wysokiej jakości bawełny, podszyty specjalną siateczką, która doskonale odprowadza wilgoć. Posiada miękkie wypełnienie, które podwyższa komfort użytkowania oraz amor"
"5687","Czaprak Eskadron CS Glossy Glam atlanticblue, niebieski AW2018","Czaprak Glossy Glam z kolekcji Eskadron Classic Sports Jesień-Zima 2018. Wykonany z połyskującej tkaniny podszytej specjalnym materiałem odprowadzającym wilgoć. Posiada miękkie wypełnienie, które amortyzuje wstrząsy. Gruby, pikowany w oryginalny wzór. Cza","289.00 PLN","231.20 PLN,231.20 PLN","https://www.pegazshop.pl/czaprak-eskadron-cs-glossy-glam-atlanticblue-niebieski-aw2018-5687.html","http://www.pegazshop.pl/41740/czaprak-eskadron-cs-glossy-glam-atlanticblue-niebieski-aw2018.jpg,http://www.pegazshop.pl/41741/czaprak-eskadron-cs-glossy-glam-atlanticblue-niebieski-aw2018.jpg","Czapraki/pady","Eskadron","4060795753907","232164 457 350 / DL","Czaprak Glossy Glam z kolekcji Eskadron Classic Sports Jesień-Zima 2018. Wykonany z połyskującej tkaniny podszytej specjalnym materiałem odprowadzającym wilgoć. Posiada miękkie wypełnienie, które amortyzuje wstrząsy. Gruby, pikowany w oryginalny wzór. Cza"
"5688","Czaprak Eskadron CS Big Square atlanticblue, niebieski AW2018","Czaprak Big Square Cotton z kolekcji Eskadron Classic Sports Jesień-Zima 2018. Wykonany z wysokiej jakości bawełny, podszyty specjalną siateczką, która doskonale odprowadza wilgoć. Posiada miękkie wypełnienie, które podwyższa komfort użytkowania oraz amor","289.00 PLN","231.20 PLN,231.20 PLN","https://www.pegazshop.pl/czaprak-eskadron-cs-big-square-cotton-atlanticblue-niebieski-aw2018-5688.html","http://www.pegazshop.pl/40895/czaprak-eskadron-cs-big-square-cotton-atlanticblue-niebieski-aw2018.jpg,http://www.pegazshop.pl/40896/czaprak-eskadron-cs-big-square-cotton-atlanticblue-niebieski-aw2018.jpg,http://www.pegazshop.pl/40897/czaprak-eskadron-cs-big-square-cotton-atlanticblue-niebieski-aw2018.jpg","Czapraki/pady","Eskadron","4060795753563","206954153 DL 2018","Czaprak Big Square Cotton z kolekcji Eskadron Classic Sports Jesień-Zima 2018. Wykonany z wysokiej jakości bawełny, podszyty specjalną siateczką, która doskonale odprowadza wilgoć. Posiada miękkie wypełnienie, które podwyższa komfort użytkowania oraz amor"
"5696","Czaprak HKM Hickstead Race granatowo-czerwony","Czaprak firmy HKM Hickstead Race.","165.00 PLN","123.75 PLN,123.75 PLN,123.75 PLN","https://www.pegazshop.pl/czaprak-hkm-hickstead-race-granatowo-czerwony-5696.html","http://www.pegazshop.pl/30512/czaprak-hkm-hickstead-race-granatowo-czerwony.jpg,http://www.pegazshop.pl/30513/czaprak-hkm-hickstead-race-granatowo-czerwony.jpg,http://www.pegazshop.pl/30514/czaprak-hkm-hickstead-race-granatowo-czerwony.jpg,http://www.pegazshop.pl/30515/czaprak-hkm-hickstead-race-granatowo-czerwony.jpg","Czapraki/pady","HKM","4057052282409","102436932.0145","Czaprak firmy HKM Hickstead Race."
"5697","Czaprak HKM Moena Flower granatowy","Czaprak firmy HKM Moena.
Wykonany z wysokiej jakości materiałów.
Materiał: 100% poliester","178.00 PLN","151.30 PLN,151.30 PLN,151.30 PLN","https://www.pegazshop.pl/czaprak-hkm-moena-flower-granatowy-5697.html","http://www.pegazshop.pl/30614/czaprak-hkm-moena-flower-granatowy.jpg,http://www.pegazshop.pl/30615/czaprak-hkm-moena-flower-granatowy.jpg,http://www.pegazshop.pl/30616/czaprak-hkm-moena-flower-granatowy.jpg,http://www.pegazshop.pl/30617/czaprak-hkm-moena-flower-granatowy.jpg","Czapraki/pady","HKM","4057052245688","102686900.0144","Czaprak firmy HKM Moena.
Wykonany z wysokiej jakości materiałów.
Materiał: 100% poliester"
"5846","Derka dla psa Eskadron CS Glossy plum, fioletowa AW2018","Derka dla psa Glossy z kolekcji Classic Sports jesień-zima 2018. Wykonana z połyskującego materiału, podszyta ciepłym polarem. Pikowana. Ozdobiona na grzbiecie modnym lampasem. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy.","125.00 PLN","106.25 PLN,106.25 PLN,106.25 PLN,106.25 PLN,106.25 PLN","https://www.pegazshop.pl/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018-5846.html","http://www.pegazshop.pl/38833/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg,http://www.pegazshop.pl/38834/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg,http://www.pegazshop.pl/38835/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg,http://www.pegazshop.pl/38836/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg,http://www.pegazshop.pl/38837/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg,http://www.pegazshop.pl/38838/derka-dla-psa-eskadron-cs-glossy-plum-fioletowa-aw2018.jpg","Derki dla psa","Eskadron","4060795758339","180164 340 860 / 35","Derka dla psa Glossy z kolekcji Classic Sports jesień-zima 2018. Wykonana z połyskującego materiału, podszyta ciepłym polarem. Pikowana. Ozdobiona na grzbiecie modnym lampasem. Posiada rozpinany kołnierz z delikatnym futerkiem. Regulowana na napy."
"6131","Magnez w płynie Waldhausen","Magnez w płynie firmy Waldhausen. Wysokiej jakości preparat opracowany we współpracy ze światowymi mistrzami oraz zwycięzcami olimpijskimi, jak i jeźdźcami rekreacyjnymi. Nadaje się dla koni narażonych na stres oraz dla koni w treningu sportowym. Zawiera","109.00 PLN","70.85 PLN","https://www.pegazshop.pl/magnez-w-płynie-waldhausen-6131.html","http://www.pegazshop.pl/6858/magnez-w-płynie-waldhausen.jpg","Kości i stawy","Waldhausen","4043969117149","39028000","Magnez w płynie firmy Waldhausen. Wysokiej jakości preparat opracowany we współpracy ze światowymi mistrzami oraz zwycięzcami olimpijskimi, jak i jeźdźcami rekreacyjnymi. Nadaje się dla koni narażonych na stres oraz dla koni w treningu sportowym. Zawiera"
"6159","Kantar z uwiązem Eskadron Nici Pin Buckle dots brownie, brązowy 2015","Kantar wraz z uwiązem z kolekcji Eskadron Nici 2015. Wykonany z taśmy nylonowej z miękkim podszyciem na pasku potylicznym i nachrapniku. Regulowany w dwóch miejscach. Ozdobiony w kolorowe kropeczki i delikatny haft z napisem Eskadron. Uwiąz z linki nylono","169.00 PLN","135.20 PLN,135.20 PLN","https://www.pegazshop.pl/kantar-z-uwiązem-eskadron-nici-pin-buckle-dots-brownie-brązowy-2015-6159.html","http://www.pegazshop.pl/17614/kantar-z-uwiązem-eskadron-nici-pin-buckle-dots-brownie-brązowy-2015.jpg","Kantary z uwiązem","Eskadron","4055377300839","419088768 V 2015","Kantar wraz z uwiązem z kolekcji Eskadron Nici 2015. Wykonany z taśmy nylonowej z miękkim podszyciem na pasku potylicznym i nachrapniku. Regulowany w dwóch miejscach. Ozdobiony w kolorowe kropeczki i delikatny haft z napisem Eskadron. Uwiąz z linki nylono"
"6353","Uwiąz Eskadron CS Snap atlanticblue-silver pearl-marshmellow-darknavy, błękino-szary-biało-granatowy AW2018","Uwiąz z kolekcji Eskadron Classic Sports jesień-zima 2018. Mocny, z czterokolorowej plecionej linki polipropylenowej. Wyposażony zwykły karabińczyk w kolorze srebrnym. Długość: 2 m.","49.00 PLN","44.10 PLN","https://www.pegazshop.pl/uwiąz-eskadron-cs-snap-atlanticblue-silver-pearl-marshmellow-darknavy-błękino-szary-biało-granatowy-aw2018-6353.html","http://www.pegazshop.pl/6926/uwiąz-eskadron-cs-snap-atlanticblue-silver-pearl-marshmellow-darknavy-błękino-szary-biało-granatowy-aw2018.jpg","Uwiązy","Eskadron","4060795754607","475064 825 350 / STÜCK","Uwiąz z kolekcji Eskadron Classic Sports jesień-zima 2018. Mocny, z czterokolorowej plecionej linki polipropylenowej. Wyposażony zwykły karabińczyk w kolorze srebrnym. Długość: 2 m."
"6363","Uwiąz Eskadron CS Panic atlanticblue-silver pearl-marshmellow-darknavy, błękino-szary-biało-granatowy AW2018","Uwiąz z kolekcji Eskadron Classic Sports jesień-zima 2018. Mocny, z czterokolorowej plecionej linki polipropylenowej. Wyposażony w karabińczyk bezpieczeństwa w kolorze srebrnym. Długość: 2 m.","49.00 PLN","44.10 PLN","https://www.pegazshop.pl/uwiąz-eskadron-cs-panic-atlanticblue-silver-pearl-marshmellow-darknavy-błękino-szary-biało-granatowy-aw2018-6363.html","http://www.pegazshop.pl/6937/uwiąz-eskadron-cs-panic-atlanticblue-silver-pearl-marshmellow-darknavy-błękino-szary-biało-granatowy-aw2018.jpg","Uwiązy","Eskadron","4060795754584","470064 825 350 / STÜCK","Uwiąz z kolekcji Eskadron Classic Sports jesień-zima 2018. Mocny, z czterokolorowej plecionej linki polipropylenowej. Wyposażony w karabińczyk bezpieczeństwa w kolorze srebrnym. Długość: 2 m."
"6963","Legowisko dla psa Ekkia Diego & Luna","Legowisko dla psa firmy Ekkia.","120.00 PLN","160.65 PLN,102.00 PLN,127.50 PLN","https://www.pegazshop.pl/legowisko-dla-psa-ekkia-diego-luna--6963.html","http://www.pegazshop.pl/24649/legowisko-dla-psa-ekkia-diego-luna-.jpg","Legowiska dla psa","Ekkia","3338025565912","409500011","Legowisko dla psa firmy Ekkia."
