id_product;name;reference;price;active;shopname;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"3271";"Naczółek Kavalkade Crystal Rock Swarovski czarny ze srebrnymi kamieniami";"202071350200";"226.829268";"0";"Pegaz";"1";"39828";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3273";"Futerka syntetyczne na kantar Waldhausen - komplet czarne";"1177401";"28.455285";"0";"Pegaz";"1";"34069";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3274";"Naczółek HKM Luca z kryształkami czarny";"11529100.0644";"82.113821";"0";"Pegaz";"1";"33795";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3275";"Futerka syntetyczne na kantar Waldhausen - komplet beżowe";"1177402";"28.455285";"0";"Pegaz";"1";"34071";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3276";"Naczółek HKM Jule czarny";"17929100-P";"101.626016";"0";"Pegaz";"1";"38769";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3277";"Naczółek Busse Delicate złoty";"126835-VB";"69.105691";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3278";"Naczółek Horze Monarch czarny";"10531-BL-F-WB";"72.357724";"0";"Pegaz";"1";"31482";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3279";"Naczółek Horze Cher biało-czarny";"10567-BL/WH-WB";"48.780488";"0";"Pegaz";"1";"31700";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3280";"Podkładka pod łańcuszek HKM Happy granatowa w białe gwiazdki";"105048387.0001";"8.943089";"0";"Pegaz";"1";"31404";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3281";"Podkładka pod łańcuszek HKM Happy różowa w kropeczki";"105043996.0001";"8.943089";"0";"Pegaz";"1";"31400";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3283";"Podkładka pod łańcuszek HKM Happy czarna w żółto-pomarańczowe kwiaty";"105048391.0001";"8.943089";"0";"Pegaz";"1";"31406";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3284";"Podkładka pod łańcuszek HKM Happy błękitna w kropeczki";"105046101.0001";"8.943089";"0";"Pegaz";"1";"31402";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3285";"Naczółek Horze Chicago czarno-biały";"10557-BL/SG-WB";"104.878049";"0";"Pegaz";"1";"31594";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3288";"Naczółek Horze Neptune F";"10218 F";"56.097561";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3290";"Podkładki pod nachrapnik HKM Happy błękitne";"104046101";"40.650407";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3291";"Podkładka pod łańcuszek HKM Happy różowa w kropeczki";"105043900.0001";"8.943089";"0";"Pegaz";"1";"31398";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3292";"Naczółek Horze Graham F+P";"10217";"48.780488";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3293";"Podkładka pod pasek potyliczny Passier czarna";"05271-821020";"56.910569";"0";"Pegaz";"1";"52642";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3294";"Naczółek Start Bacchus różne kolory";"03795-21010010";"39.837398";"0";"Pegaz";"1";"29137";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3296";"Nachrapnik meksykański Daw-Mag brązowy";"03727-16014-B-2-V";"64.227642";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3298";"Naczółek IR Daisy czarny";"03761-HO00115000/BW/PS-PON";"41.463415";"0";"Pegaz";"1";"29135";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3300";"Nachrapnik meksykański z kółkami Daw-Mag brązowy";"03733-16015-B-3-WB";"86.178862";"0";"Pegaz";"1";"29131";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3301";"Nachrapnik meksykański Daw-Mag czarny";"03728-16014-V";"64.227642";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"1";"0";
"3309";"Naczółek Start Lapith czarny";"0021010014/BK/CS-V";"80.487805";"0";"Pegaz";"1";"28210";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3311";"Naczółek Start Adonis czarny";"0021010009/BK/CS-V";"69.105691";"0";"Pegaz";"1";"28204";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3312";"Futerko na paski ogłowia Amigo szare";"1943-16";"10.569106";"0";"Pegaz";"1";"3305";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3313";"Naczółek Start Saturn czarny";"0021010020/BK/CS-V";"80.487805";"0";"Pegaz";"1";"28212";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3314";"Futerko na paski ogłowia Amigo bordowe";"FPO1117";"8.943089";"0";"Pegaz";"1";"3307";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3315";"Naczółek Start Adonis czerwony";"0021010009/RE/CS-V";"69.105691";"0";"Pegaz";"1";"28206";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3316";"Naczółek Start Adonis biały";"0021010009/SI/FS-WB";"69.105691";"0";"Pegaz";"1";"28208";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3317";"Pasek korygujący ustawienie głowy kuca Waldhausen czarny";"95701001";"64.227642";"0";"Pegaz";"1";"22868";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3318";"Futerko na paski ogłowia Amigo niebieskie";"FPO1115";"8.943089";"0";"Pegaz";"1";"3312";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3319";"Futerko na paski ogłowia Amigo seledynowe";"FPO1113";"8.943089";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"1";"0";
"3321";"Naczółek Waldhausen Wembley X-Line Fancy błękitny";"9566105-WB";"82.926829";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3324";"Futerko na paski ogłowia Amigo zielone";"FPO1111";"8.943089";"0";"Pegaz";"1";"3316";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3326";"Naczółek Waldhausen Wembley X-Line Fancy czarny";"9566101-WB";"82.926829";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3328";"Naczółek HKM Alexis";"8994 W";"88.617886";"0";"Pegaz";"1";"22877";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3330";"Naczółek HKM Violetta fuksja-czarny";"90959108.0644";"107.317073";"0";"Pegaz";"1";"22879";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3332";"Naczółek HKM Doreen czarny";"84329100.0653";"88.617886";"0";"Pegaz";"1";"22881";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3333";"Naczółek HKM Starlight z kryształkami czarny";"84259191.0644";"70.731707";"0";"Pegaz";"1";"22882";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3334";"Naczółek HKM Starlight z kryształkami czarno-antracytowy";"84259196.0644";"70.731707";"0";"Pegaz";"1";"22883";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3335";"Naczółek HKM Amanda czarny z granatowo-niebieskimi kryształkami";"89479169-W";"69.918699";"0";"Pegaz";"1";"46731";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3336";"Naczółek HKM Starlight z kryształkami czarno-różowy";"84259138.0644";"70.731707";"0";"Pegaz";"1";"3326";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3337";"Naczółek HKM Starlight z kryształkami czarny-złoty";"84259172.0644";"70.731707";"0";"Pegaz";"1";"3327";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3338";"Naczółek HKM Starlight z kryształkami czarno-czerwony";"84259130.0622";"70.731707";"0";"Pegaz";"1";"3328";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3339";"Naczółek HKM Starlight z kryształkami brązowo-czarny";"84252491.0622";"70.731707";"0";"Pegaz";"1";"22886";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3340";"Naczółek HKM Starlight z kryształkami brązowo-antracytowy";"84252496.0653";"70.731707";"0";"Pegaz";"1";"22887";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3341";"Naczółek HKM Starlight z kryształkami czarno-biały";"84259112.0653";"70.731707";"0";"Pegaz";"1";"22888";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3342";"Naczółek HKM Starlight z kryształkami brązowo-złoty";"84252472.0653";"70.731707";"0";"Pegaz";"1";"22889";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3343";"Naczółek HKM Starlight z kryształkami brązowo-różowy";"84252438.0622";"70.731707";"0";"Pegaz";"1";"22890";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3344";"Naczółek HKM Starlight z kryształkami brązowo-czerwony";"84252430.0644";"70.731707";"0";"Pegaz";"1";"22891";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3345";"Naczółek HKM Starlight z kryształkami brązowo-biały";"84252412.0644";"70.731707";"0";"Pegaz";"1";"22892";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3348";"Naczółek Star Valentine czarny";"8140101-PON";"56.910569";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3349";"Naczółek HKM z diamencikami czarny";"73409100-W";"101.626016";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3351";"Naczółek Star Diamond V czarny";"8141401-VB";"39.024390";"0";"Pegaz";"1";"22896";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3352";"Futerko na paski ogłowia HKM naturalne";"68312300.ST";"34.146341";"0";"Pegaz";"1";"22897";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3353";"Naczółek HKM Zita czarny";"80449100.0622";"62.601626";"0";"Pegaz";"1";"46745";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3354";"Naczółek Waldhausen Star Passion czarny";"8137901-PON";"72.357724";"0";"Pegaz";"1";"3341";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3361";"Futerko na paski ogłowia HKM białe";"68311200.ST";"32.520325";"0";"Pegaz";"1";"22906";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3363";"Naczółek York Hearts czarny";"38300201-PONY";"41.463415";"0";"Pegaz";"1";"22907";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3372";"Podkładka neoprenowa pod łańcuszek czarna";"24707";"4.878049";"0";"Pegaz";"1";"3358";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3377";"Nakładki na paski / Mediz Lamfell-Schoner";"26902";"30.894309";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3379";"Nakładka na pasek potyliczny Kavalkade neoprenowa czarna";"24605H";"20.325203";"0";"Pegaz";"1";"52645";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3380";"Nakładka neoprenowa na nachrapnik Kavalkade czarna";"2450302H";"21.138211";"0";"Pegaz";"1";"";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3381";"Bezrękawnik z kapturem Pikeur Amica ciemnozielona 2018";"20040100 3169 / 36";"560.162602";"0";"Pegaz";"1";"39612";"Bezrękawniki damskie";"0";"0";"";"0";"1";
"3383";"Nakładka neoprenowa na pasek potyliczny czarna";"2460302H";"21.138211";"0";"Pegaz";"1";"95070";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"3387";"Kurtka Pikeur Gayana antracytowa 2018";"GAYANA 4764/36";"430.081301";"0";"Pegaz";"1";"7091";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"3400";"Gąbka York różowa";"244401-3";"3.252033";"0";"Pegaz";"1";"94745";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3402";"Gąbka York fioletowa";"244401-4";"3.252033";"0";"Pegaz";"1";"94746";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3404";"Gąbka York błękitna";"244401-2";"3.252033";"0";"Pegaz";"1";"94744";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3407";"Gąbka York niebieska";"244401-1";"3.252033";"0";"Pegaz";"1";"94743";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3409";"Gąbka York żółta";"244401-5";"3.252033";"0";"Pegaz";"1";"94747";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3410";"Szczotkokopystka żelowa York zielona";"244904";"13.821138";"0";"Pegaz";"1";"94787";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3411";"Szczotkokopystka żelowa York różowa";"244901";"13.821138";"0";"Pegaz";"1";"3392";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3413";"Szczotka do grzywy i ogona żelowa York fioletowa";"244805";"19.512195";"0";"Pegaz";"1";"3394";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3414";"Szczotka do grzywy i ogona żelowa York niebieska";"244803";"19.512195";"0";"Pegaz";"1";"94761";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3415";"Szczotkokopystka żelowa York szara";"244902";"13.821138";"0";"Pegaz";"1";"94785";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3416";"Szczotkokopystka żelowa York błękitna";"244903";"17.886179";"0";"Pegaz";"1";"22947";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3417";"Szczotka do grzywy i ogona żelowa York szara";"244802";"19.512195";"0";"Pegaz";"1";"94760";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3418";"Szczotkokopystka żelowa York fioletowa";"244905";"17.886179";"0";"Pegaz";"1";"94788";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3419";"Szczotka do grzywy i ogona żelowa York różowa";"244801";"19.512195";"0";"Pegaz";"1";"94759";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3420";"Szczotkokopystka Stars gwiazdki fioletowo-szara";"245504";"8.130081";"0";"Pegaz";"1";"94814";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3421";"Szczotkokopystka Stars gwiazdki różowo-szara";"245502";"8.130081";"0";"Pegaz";"1";"22948";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3422";"Szczotkokopystka Stars gwiazdki granatowo-szara";"245503";"8.130081";"0";"Pegaz";"1";"22949";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3429";"Szczotkokopystka Stars gwiazdki niebiesko-szara";"245501";"8.130081";"0";"Pegaz";"1";"22960";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3430";"Ściągaczka do wody i potu Stars gwiazdki fioletowa";"245904";"8.943089";"0";"Pegaz";"1";"95040";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3431";"Ściągaczka do wody i potu Stars gwiazdki różowa";"245902";"8.943089";"0";"Pegaz";"1";"95038";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3432";"Szczotka do grzywy i ogona York Stars różowy/szary";"246002";"14.634146";"0";"Pegaz";"1";"95064";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3434";"Ściągaczka do wody i potu Stars gwiazdki granatowa";"245903";"11.382114";"0";"Pegaz";"1";"95039";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3436";"Szczotka do grzywy i ogona York Stars fiolet/szary";"246004";"14.634146";"0";"Pegaz";"1";"95068";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3437";"Szczotka do grzywy i ogona York Stars granat/szary";"246003";"14.634146";"0";"Pegaz";"1";"95066";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3438";"Szczotka do grzywy i ogona York Stars niebieski/szary";"246001";"14.634146";"0";"Pegaz";"1";"95062";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3443";"Szczotka do łba Horze mała zielona";"26020GR";"12.195122";"0";"Pegaz";"1";"3433";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3459";"Grzebień plastikowy Horze zielony";"26130-DGR";"5.691057";"0";"Pegaz";"1";"95889";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3466";"Pumeks Horze";"26120";"21.138211";"0";"Pegaz";"1";"3458";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3467";"Grzebyk do zaplatania koreczków Horze plastikowy czarny";"26132BL";"2.032520";"0";"Pegaz";"1";"3459";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3469";"Gumki silikonowe do grzywy Horze wiaderko czarne";"26213BL";"31.707317";"0";"Pegaz";"1";"3461";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3473";"Gumki silikonowe do grzywy Horze wiaderko białe";"26213WH";"31.707317";"0";"Pegaz";"1";"95932";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3475";"Gumki silikonowe do grzywy Horze wiaderko złote";"26213-GO";"20.325203";"0";"Pegaz";"1";"3467";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3481";"Szczotka do grzywy i ogona Horze Maddox granatowo-beżowa";"26226-VDB";"30.894309";"0";"Pegaz";"1";"3474";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3482";"Szczotka do grzywy i ogona Horze Maddox szaro-czarna";"26226-BL";"31.707317";"0";"Pegaz";"1";"3475";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3483";"Szczotkokopystka Horze Maddox szaro-czarna";"26225-BL";"28.455285";"0";"Pegaz";"1";"3476";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3485";"Szczotka Horze Maddox granatowo-szara";"26223-VDB";"26.016260";"0";"Pegaz";"1";"95939";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3486";"Szczotka Horze Maddox granatowo-szara";"26222-VDB";"23.577236";"0";"Pegaz";"1";"95936";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3487";"Szczotkokopystka Horze Maddox granatowa";"26225-VDB";"28.455285";"0";"Pegaz";"1";"95943";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3489";"Zgrzebło owalne IR gumowe miękkie małe turkusowe";"3007000064-6514";"9.756098";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3490";"Szczotka stalowa HKM ze skrobaczką czarna";"30499100.ST";"8.943089";"0";"Pegaz";"1";"96820";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3491";"Zgrzebło owalne IR gumowe miękkie duże pomarańczowe";"3007000053-5549";"12.195122";"0";"Pegaz";"1";"96596";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3492";"Szczotka IR Cruzer Hard twardy włos czarna";"3007000165 BK";"35.772358";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3493";"Zgrzebło owalne IR gumowe miękkie małe błękitne";"3007000064-5525";"9.756098";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3494";"Zgrzebło owalne IR gumowe miękkie duże różowe";"3007000053-3035";"12.195122";"0";"Pegaz";"1";"96595";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3495";"Zgrzebło owalne IR gumowe miękkie duże turkusowe";"3007000053-6514";"12.195122";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3496";"Zgrzebło owalne IR gumowe miękkie małe antracytowe";"3007000064-7511";"9.756098";"0";"Pegaz";"1";"52577";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3497";"Zgrzebło owalne IR gumowe miękkie małe różowe";"3007000064-3530";"9.756098";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3498";"Zgrzebło owalne IR gumowe miękkie duże zielone";"3007000053-6017";"12.195122";"0";"Pegaz";"1";"96597";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3499";"Szczotkokopystka Kerbl żelowa";"324098";"20.325203";"0";"Pegaz";"1";"3489";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3500";"Szczotka Haas Putzi dwustronna z rączką";"321304";"30.894309";"0";"Pegaz";"1";"3490";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3501";"Taśma do koreczków Kerbl Equilastic żółta";"321898";"7.317073";"0";"Pegaz";"1";"3492";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3502";"Taśma do koreczków Kerbl Equilastic różowa";"321897";"7.317073";"0";"Pegaz";"1";"98040";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3503";"Szczotka Haas mix kolor";"321306";"26.016260";"0";"Pegaz";"1";"3494";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3505";"Taśma do koreczków Kerbl Equilastic seledynowa";"321896";"7.317073";"0";"Pegaz";"1";"3503";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3506";"Szczotka Haas z gąbką mix kolor";"321309-20/8,5";"40.650407";"0";"Pegaz";"1";"97954";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3508";"Zgrzebło Kerbl Haas plastikowe mix kolor";"321302";"13.008130";"0";"Pegaz";"1";"3506";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3509";"Zgrzebło spiralne Kerbl żelowe";"324473";"28.455285";"0";"Pegaz";"1";"3507";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3510";"Szczotka Magic Brush Tropic bladożółta";"325431/3";"18.699187";"0";"Pegaz";"1";"99239";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3511";"Zgrzebło-masażerka Kerbl Flex zielone";"324470";"15.447154";"0";"Pegaz";"1";"3508";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3512";"Szczotka Magic Brush Tropic brudnoróżowa";"325431/1";"18.699187";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3513";"Gąbka z masażerką Kerbl prostokątna żółta";"32824";"10.569106";"0";"Pegaz";"1";"99359";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3514";"Szczotka Haas Diva z jagnięcej sierści";"328271-17";"72.357724";"0";"Pegaz";"1";"99366";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3515";"Szczotka Magic Brush True Love łososiowa";"328308/1";"18.699187";"0";"Pegaz";"1";"12461";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3516";"Zgrzebło prostokątne Kerbl żelowe";"324472";"26.829268";"0";"Pegaz";"1";"3510";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3517";"Szczotka Haas Junior końskie włosie";"3242";"46.341463";"0";"Pegaz";"1";"99163";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3518";"Szczotka Magic Brush Tropic brudnozielona";"325431/2";"18.699187";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3519";"Szczotka Magic Brush Deep Sea granatowa";"328309/3";"18.699187";"0";"Pegaz";"1";"12462";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3520";"Szczotka Magic Brush True Love brzoskwiniowa";"328308/3";"18.699187";"0";"Pegaz";"1";"99373";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3521";"Gąbka Waldhausen okrągła z uchwytem czarna";"3751101";"8.943089";"0";"Pegaz";"1";"3513";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3522";"Szczotka Magic Brush Pure Nature khaki";"328310/3";"18.699187";"0";"Pegaz";"1";"12466";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3523";"Szczotka Magic Brush Pure Nature zielona";"328310/1";"18.699187";"0";"Pegaz";"1";"12467";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3524";"Szczotka Magic Brush Deep Sea turkusowa";"328309/1";"18.699187";"0";"Pegaz";"1";"12464";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3525";"Szczotka Magic Brush True Love różowa";"328308/2";"18.699187";"0";"Pegaz";"1";"99372";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3527";"Szczotka Magic Brush Pure Nature seledynowa";"328310/2";"18.699187";"0";"Pegaz";"1";"21602";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3528";"Szczotka Magic Brush Deep Sea stalowoszara";"328309/2";"18.699187";"0";"Pegaz";"1";"21596";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3531";"Szczotka długi włos zielona";"3825906-18";"25.203252";"0";"Pegaz";"1";"3519";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3535";"Szczotka do grzywy i ogona żelowa limonkowa";"3827303";"32.520325";"0";"Pegaz";"1";"3525";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3539";"Szczotkokopystka żelowa limonkowa";"3827503";"23.577236";"0";"Pegaz";"1";"3530";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3541";"Szczotka do grzywy i ogona żelowa pomarańczowa";"3827368";"32.520325";"0";"Pegaz";"1";"3532";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3542";"Szczotka do grzywy i ogona Waldhausen żelowa różowa";"3827331";"42.276423";"0";"Pegaz";"1";"3533";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3544";"Ściągaczka do wody i potu żelowa niebieska";"3827450";"36.585366";"0";"Pegaz";"1";"3535";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3546";"Szczotkokopystka żelowa fioletowa";"3827519";"23.577236";"0";"Pegaz";"1";"3537";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3548";"Szczotka do grzywy i ogona Waldhausen żelowa niebieska";"3827350";"38.211382";"0";"Pegaz";"1";"3539";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3549";"Trymer żelowy czarny";"3828101";"56.910569";"0";"Pegaz";"1";"3540";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3550";"Zgrzebło-masażerka z magnesami Waldhausen czerwona";"3827604";"19.512195";"0";"Pegaz";"1";"";"Akcesoria do czyszczenia";"0";"0";"";"1";"0";
"3552";"Trymer żelowy limonka";"3828103";"51.219512";"0";"Pegaz";"1";"3542";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3553";"Szczotkokopystka Waldhausen żelowa bordowa";"3827573";"23.577236";"0";"Pegaz";"1";"3543";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3555";"Zgrzebło-masażerka z magnesami Waldhausen jasnozielona";"3827660";"15.447154";"0";"Pegaz";"1";"13063";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3556";"Szczotka do kopyt Waldhausen Christina profilowana";"3844100";"47.967480";"0";"Pegaz";"1";"3546";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3557";"Trymer żelowy różowy";"3828131";"51.219512";"0";"Pegaz";"1";"3548";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3558";"Zgrzebło-masażerka z magnesami Waldhausen niebieska";"3827650";"13.008130";"0";"Pegaz";"1";"3549";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3559";"Szczotkokopystka Waldhausen Lucky Unicorn różowa";"3847638";"8.130081";"0";"Pegaz";"1";"3550";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
"3560";"Szczotka Waldhausen Lucky Unicorn podłużna różowa";"3847438";"13.008130";"0";"Pegaz";"1";"3551";"Akcesoria do czyszczenia";"0";"0";"";"0";"1";
